sep=;
0;490.5667;APPROACHED
0;490.5778;POSITION_UPDATE;-0.8318387;1.349404;0.5649401;-0.05889906;-0.05885604;-0.05239715
0;490.5889;POSITION_UPDATE;-0.8323508;1.34869;0.5644319;-0.04754994;-0.06548759;-0.04697736
0;490.6;POSITION_UPDATE;-0.8327916;1.348117;0.5640213;-0.04841673;-0.06754224;-0.04804481
0;490.6111;POSITION_UPDATE;-0.8332849;1.347603;0.5636047;-0.03985788;-0.05179638;-0.03712523
0;490.6222;POSITION_UPDATE;-0.8337224;1.34701;0.5633073;-0.04397526;-0.04581376;-0.03714729
0;490.6333;POSITION_UPDATE;-0.8341581;1.346481;0.5630193;-0.03961338;-0.05369934;-0.02692523
0;490.6445;POSITION_UPDATE;-0.8345327;1.345955;0.5627795;-0.03969227;-0.04817371;-0.02623708
0;490.6556;POSITION_UPDATE;-0.834715;1.345185;0.5626777;-0.03395991;-0.04766816;-0.02173759
0;490.6667;POSITION_UPDATE;-0.8349702;1.344678;0.5627607;-0.01624124;-0.06866024;-0.009063024
0;490.6778;POSITION_UPDATE;-0.8351073;1.344241;0.5628592;-0.02286858;-0.0454274;0.007434158
0;490.6889;POSITION_UPDATE;-0.83526;1.34394;0.5629156;-0.01231169;-0.03925824;0.008843007
0;490.7;POSITION_UPDATE;-0.8352851;1.343896;0.5630876;-0.0136762;-0.026904;0.005049839
0;490.7111;POSITION_UPDATE;-0.835116;1.343858;0.563316;-0.002248224;-0.003919707;0.01541716
0;490.7222;POSITION_UPDATE;-0.8351329;1.34395;0.5634047;0.01543643;-0.003482311;0.02085033
0;490.7333;POSITION_UPDATE;-0.8350189;1.343924;0.5634982;-0.001511426;0.008224719;0.007947002
0;490.7444;POSITION_UPDATE;-0.835001;1.343919;0.5636129;0.01025549;-0.002360049;0.008410356
0;490.7556;POSITION_UPDATE;-0.834824;1.343832;0.5637568;0.00161443;-0.0004183572;0.01032484
0;490.7667;POSITION_UPDATE;-0.8347794;1.343794;0.5637081;0.01568488;-0.007742097;0.01274858
0;490.7778;POSITION_UPDATE;-0.8346863;1.343814;0.5638229;0.004142177;-0.003504492;-0.004535878
0;490.7889;POSITION_UPDATE;-0.8346503;1.343714;0.5637054;0.008383606;0.00176045;0.01034264
0;490.8;POSITION_UPDATE;-0.8347285;1.343651;0.5635077;0.003196527;-0.008827495;-0.01043105
0;490.8111;POSITION_UPDATE;-0.8346102;1.343422;0.5634197;-0.00717713;-0.005820477;-0.0181507
0;490.8222;POSITION_UPDATE;-0.8345899;1.343327;0.5633783;0.01033294;-0.02002039;-0.007683332
0;490.8333;POSITION_UPDATE;-0.8345628;1.343066;0.5632777;0.001792566;-0.008368811;-0.003648213
0;490.8445;POSITION_UPDATE;-0.834569;1.342877;0.5631318;0.002521957;-0.02425513;-0.009361725
0;490.8556;POSITION_UPDATE;-0.8345237;1.34252;0.5630085;-0.0005558091;-0.01697356;-0.01307755
0;490.8667;POSITION_UPDATE;-0.8344561;1.342169;0.5629944;0.004071575;-0.03200472;-0.01108433
0;490.8778;POSITION_UPDATE;-0.8344678;1.34187;0.5630253;0.006047846;-0.03150431;-0.001259746
0;490.8889;POSITION_UPDATE;-0.8344678;1.34187;0.5630253;0.006047846;-0.03150431;-0.001259746
0;490.9;POSITION_UPDATE;-0.8344342;1.341403;0.5629758;0.007559968;-0.02495413;0.0002892411
0;490.9111;POSITION_UPDATE;-0.8341863;1.341212;0.5630531;-0.004265756;-0.01902671;-0.004892583
0;490.9222;POSITION_UPDATE;-0.8341087;1.34116;0.5630137;0.02221328;-0.01712329;0.006927295
0;490.9333;POSITION_UPDATE;-0.8338355;1.34088;0.5631087;0.007019415;-0.00476587;-0.003558229
0;490.9445;POSITION_UPDATE;-0.8337538;1.340544;0.5631905;0.0244402;-0.02502147;0.008495142
0;490.9556;POSITION_UPDATE;-0.8335345;1.340193;0.5633471;0.007375867;-0.03032122;0.007381247
0;490.9667;POSITION_UPDATE;-0.8334163;1.339865;0.5633522;0.01931331;-0.03092228;0.01379222
0;490.9778;POSITION_UPDATE;-0.8331839;1.339515;0.5633768;0.01098882;-0.03051587;0.0004712662
0;490.9889;POSITION_UPDATE;-0.8330674;1.33926;0.5633785;0.0207278;-0.03117673;0.002195021
0;491;POSITION_UPDATE;-0.8330345;1.339096;0.5633915;0.01062349;-0.0232586;0.000157667
0;491.0111;POSITION_UPDATE;-0.8328232;1.338858;0.5634668;0.002962495;-0.01473734;0.001169971
0;491.0222;POSITION_UPDATE;-0.8328012;1.338667;0.5635049;0.01906256;-0.02151392;0.006789627
0;491.0334;POSITION_UPDATE;-0.8325974;1.338542;0.56358;0.001945635;-0.01691857;0.003383714
0;491.0445;POSITION_UPDATE;-0.8325568;1.338453;0.5636143;0.01876573;-0.01154814;0.00691571
0;491.0556;POSITION_UPDATE;-0.8326619;1.338543;0.5635433;0.00354189;-0.007739107;0.002990582
0;491.0667;POSITION_UPDATE;-0.832619;1.338526;0.5635412;-0.009587412;0.008227109;-0.006480481
0;491.0778;POSITION_UPDATE;-0.8324771;1.338309;0.5636435;0.003860578;-0.001554955;-0.0001930289
0;491.0889;POSITION_UPDATE;-0.8322442;1.338181;0.5637213;0.01270239;-0.01945921;0.009158532
0;491.1;POSITION_UPDATE;-0.8322184;1.338152;0.5637643;0.02123806;-0.01158934;0.007099286
0;491.1111;POSITION_UPDATE;-0.8321101;1.338043;0.5638028;0.00230142;-0.002668159;0.003832156
0;491.1222;POSITION_UPDATE;-0.8319591;1.338063;0.5638642;0.009888935;-0.009916147;0.003521266
0;491.1333;POSITION_UPDATE;-0.8320554;1.337921;0.5638829;0.01322703;0.001712777;0.005378538
0;491.1445;POSITION_UPDATE;-0.8320557;1.337785;0.56393;-0.008749941;-0.01285418;0.00169476
0;491.1556;POSITION_UPDATE;-0.8320388;1.337625;0.5639822;-2.139454E-05;-0.01220558;0.004230769
0;491.1667;POSITION_UPDATE;-0.8320208;1.337232;0.5640781;0.001549732;-0.01466788;0.004780158
0;491.1778;POSITION_UPDATE;-0.8320787;1.337043;0.564142;0.001602347;-0.0349545;0.008531701
0;491.1889;POSITION_UPDATE;-0.8321234;1.336829;0.5641353;-0.005250606;-0.01712389;0.005790792
0;491.2;POSITION_UPDATE;-0.8324472;1.336833;0.5640499;-0.003995914;-0.01915907;-0.0005967231
0;491.2111;POSITION_UPDATE;-0.8323942;1.336964;0.5641311;-0.02935921;0.0003782706;-0.00774374
0;491.2222;POSITION_UPDATE;-0.8325749;1.337017;0.5640688;0.004752419;0.011718;0.007280985
0;491.2333;POSITION_UPDATE;-0.8326362;1.337334;0.5640715;-0.0164624;0.004855621;-0.005675753
0;491.2444;POSITION_UPDATE;-0.8326573;1.337657;0.5639933;-0.005526665;0.02856877;0.000241926
0;491.2556;POSITION_UPDATE;-0.832548;1.337782;0.5641142;-0.001898527;0.02900735;-0.007011178
0;491.2667;POSITION_UPDATE;-0.8325448;1.338077;0.5640833;0.009766716;0.01119846;0.01079395
0;491.2778;POSITION_UPDATE;-0.8324276;1.338267;0.5642273;0.000282229;0.02633783;-0.00275839
0;491.2889;POSITION_UPDATE;-0.8323906;1.338478;0.564229;0.01067549;0.01732188;0.01311359
0;491.3;POSITION_UPDATE;-0.832298;1.338529;0.5643355;0.003338639;0.01897809;0.0001559107
0;491.3111;POSITION_UPDATE;-0.8321701;1.338466;0.5644164;0.008174531;0.004555434;0.009394925
0;491.3222;POSITION_UPDATE;-0.8323047;1.338513;0.5643295;0.01175683;-0.005787976;0.00744325
0;491.3333;POSITION_UPDATE;-0.8326823;1.338571;0.5641618;-0.01204317;0.004202844;-0.007776328
0;491.3445;POSITION_UPDATE;-0.832625;1.338531;0.5640563;-0.03377853;0.005172903;-0.01500675
0;491.3556;POSITION_UPDATE;-0.8324144;1.338358;0.564268;0.005216466;-0.003651526;-0.009612425
0;491.3667;POSITION_UPDATE;-0.8324198;1.33813;0.5643027;0.01878458;-0.01542526;0.01887495
0;491.3778;POSITION_UPDATE;-0.8322164;1.33783;0.5643988;-0.000480003;-0.02037346;0.003109353
0;491.3889;POSITION_UPDATE;-0.83215;1.337608;0.5644776;0.01862782;-0.02755956;0.008795256
0;491.4;POSITION_UPDATE;-0.8322502;1.337569;0.5644188;0.005837063;-0.01950932;0.006933151
0;491.4111;POSITION_UPDATE;-0.8321211;1.337204;0.5644942;-0.008929136;-0.003497245;-0.005240553
0;491.4222;POSITION_UPDATE;-0.832117;1.336724;0.5645719;0.01177345;-0.03329194;0.006879174
0;491.4333;POSITION_UPDATE;-0.8320299;1.336082;0.5646491;0.0003740469;-0.04363881;0.007063523
0;491.4445;POSITION_UPDATE;-0.8319862;1.335768;0.5647539;0.007884583;-0.05805038;0.006989344
0;491.4556;POSITION_UPDATE;-0.8320361;1.335408;0.5645884;0.003951397;-0.02845222;0.009476884
0;491.4667;POSITION_UPDATE;-0.8319578;1.335007;0.5645835;-0.004446722;-0.03202913;-0.01473043
0;491.4778;POSITION_UPDATE;-0.8319049;1.334654;0.5645581;0.007099651;-0.03635194;-0.0004430528
0;491.4889;POSITION_UPDATE;-0.8318533;1.334281;0.564541;0.004786223;-0.03194049;-0.002296093
0;491.5;POSITION_UPDATE;-0.8319401;1.333821;0.5645323;0.004561553;-0.03296328;-0.001511739
0;491.5111;POSITION_UPDATE;-0.8318385;1.333426;0.5645521;-0.007921985;-0.0419751;-0.0007992669
0;491.5222;POSITION_UPDATE;-0.8318084;1.332992;0.564646;0.009145272;-0.03547614;0.00178078
0;491.5334;POSITION_UPDATE;-0.8315207;1.332537;0.5648133;0.002710745;-0.03916596;0.008476455
0;491.5445;POSITION_UPDATE;-0.8316091;1.332133;0.5650017;0.02608348;-0.04124302;0.01516494
0;491.5556;POSITION_UPDATE;-0.8315144;1.331887;0.564878;-0.007856099;-0.03593781;0.0167452
0;491.5667;POSITION_UPDATE;-0.831478;1.331613;0.5649453;0.008590326;-0.02228403;-0.01122311
0;491.5778;POSITION_UPDATE;-0.8318281;1.331549;0.5646154;0.003235894;-0.02440182;0.005989057
0;491.5889;POSITION_UPDATE;-0.8318491;1.331314;0.5646008;-0.03168285;-0.005814456;-0.02984898
0;491.6;POSITION_UPDATE;-0.8318424;1.331069;0.5646048;-0.001888073;-0.02111209;-0.001319506
0;491.6111;POSITION_UPDATE;-0.8320397;1.330977;0.5644902;0.0006085045;-0.02232994;0.0003640161
0;491.6222;POSITION_UPDATE;-0.8322492;1.330806;0.5643128;-0.01753062;-0.00822228;-0.01018249
0;491.6333;POSITION_UPDATE;-0.8320886;1.330555;0.5643226;-0.01874172;-0.01530894;-0.0158633
0;491.6445;POSITION_UPDATE;-0.8323216;1.330443;0.5642385;0.01453653;-0.02270828;0.0008845979
0;491.6556;POSITION_UPDATE;-0.8324507;1.330405;0.5640945;-0.02093025;-0.009988708;-0.007547738
0;491.6667;POSITION_UPDATE;-0.8325849;1.330493;0.563994;-0.01176204;-0.003453673;-0.01311961
0;491.6778;POSITION_UPDATE;-0.8326608;1.330462;0.5640985;-0.01198097;0.007834733;-0.008979072
0;491.6889;POSITION_UPDATE;-0.8327468;1.330481;0.5640496;-0.006926597;-0.002894697;0.009538354
0;491.7;POSITION_UPDATE;-0.8327816;1.330503;0.563934;-0.007632128;0.001692502;-0.004337037
0;491.7111;POSITION_UPDATE;-0.8326116;1.330367;0.5640604;-0.003197956;0.002102766;-0.01062335
0;491.7222;POSITION_UPDATE;-0.832811;1.330455;0.5638985;0.01502399;-0.01206975;0.01117452
0;491.7222;CONTACT_BEGIN
0;491.7222;CONTACT_UPDATE;-0.832811;1.330455;0.5638985;0.01502399;-0.01206975;0.01117452;0.004729592
0;491.7444;CONTACT_UPDATE;-0.8327739;1.330192;0.5638465;0.009509731;-0.0161986;0.006817088;0.005001095
0;491.7556;CONTACT_UPDATE;-0.8328245;1.330097;0.5638708;-0.006076324;-0.007220226;-0.01127111;0.00510017
0;491.7667;CONTACT_UPDATE;-0.8328553;1.329927;0.5638802;-0.004552388;-0.008557846;0.00218772;0.005264106
0;491.7778;CONTACT_UPDATE;-0.8330306;1.329902;0.5638403;-0.002816705;-0.0155055;0.0008553631;0.005207835
0;491.7889;CONTACT_UPDATE;-0.8330678;1.329727;0.5638748;-0.01553842;-0.002219775;-0.003541069;0.005407115
0;491.8;CONTACT_UPDATE;-0.8330835;1.329508;0.563844;-0.003386443;-0.01596234;0.003137201;0.00558696
0;491.8111;CONTACT_UPDATE;-0.8330348;1.329282;0.5639473;-0.001425326;-0.01991121;-0.002801877;0.005848681
0;491.8222;CONTACT_UPDATE;-0.8330787;1.328969;0.5639616;0.004349889;-0.02011159;0.009215596;0.006102651
