Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
4,5,53,Electrotactile,False,0,3.444458,6.963196,2.144836,0.009334054,0.00845067,0.00786795,0.4258423,True,1,False,6.938416,23,Male
4,6,54,Electrotactile,False,0,3.511108,6.341736,1.515381,0.007187774,0.004065946,0.00970728,0.494751,True,1,False,6.316223,23,Male
4,7,55,Electrotactile,False,0,3.433289,6.264282,1.518982,0.006274992,0.00310703,0.01022239,0.4190674,True,1,False,6.23938,23,Male
4,8,56,Electrotactile,True,0,3.377808,6.38623,1.642273,0.005103805,0.003776084,0.01364428,0.3668213,True,1,False,6.360596,23,Male
4,9,57,Electrotactile,True,0,3.444458,7.040649,2.178345,0.006342228,0.002538968,0.01077785,0.4255981,True,1,False,7.016602,23,Male
4,10,58,Electrotactile,True,0,3.455566,6.352966,1.52655,0.006524769,0.003396397,0.0105785,0.4399414,True,1,False,6.328369,23,Male
4,11,59,Electrotactile,True,0,3.411133,5.831665,1.0625,0.002701253,0.002701253,0.01867022,0.3970947,True,1,False,5.806519,23,Male
5,0,60,Both,True,0,3.388855,6.941467,2.147156,0.004739019,0.003310974,0.01276461,0.3810425,True,1,False,6.917358,23,Male
5,1,61,Both,True,0,3.444458,6.687195,1.905823,0.007228028,0.005497257,0.009755376,0.4303589,True,1,False,6.662231,23,Male
5,2,62,Both,False,0,3.588928,7.074219,2.153259,0.005864508,0.002791219,0.0125043,0.5779419,True,1,False,7.050598,23,Male
5,3,63,Both,True,0,3.455566,7.140991,2.244385,0.003801628,0.002632783,0.01443116,0.4365845,True,1,False,7.115417,23,Male
5,4,64,Both,True,1,2.655579,6.396362,1.492065,0.005930889,0.00396923,0.02145951,-0.3612061,True,1,False,6.372437,23,Male
5,5,65,Both,False,0,3.433289,7.941223,3.151184,0.004397807,0.002881756,0.01416608,0.4194946,True,1,False,7.915771,23,Male
5,6,66,Both,False,1,2.322205,6.776733,1.776794,0.004569611,0.002156809,0.01780148,-0.6882324,True,1,False,6.720032,23,Male
5,7,67,Both,False,0,3.466614,7.051392,2.168335,0.005249267,0.003847293,0.01146087,0.4483643,True,1,False,7.026978,23,Male
5,8,68,Both,True,0,3.43335,6.986755,2.193176,0.00488678,0.003134426,0.01320229,0.4179688,True,1,False,6.961792,23,Male
5,9,69,Both,False,0,3.43335,7.49646,2.529724,0.003238643,0.00280656,0.013203,0.4204712,True,1,False,7.468018,23,Male
5,10,70,Both,True,0,3.388855,5.964111,1.133118,0.00163332,0.00163332,0.01622135,0.378418,True,1,False,5.938538,23,Male
5,11,71,Both,False,0,3.600037,6.651672,1.625,0.007691773,0.0046193,0.01458458,0.581604,True,1,False,6.62616,23,Male
6,0,72,NoFeedback,False,0,3.522217,7.829895,2.920471,0.01351526,0.009324824,0.00508038,0.5113525,True,1,False,7.806274,23,Male
6,1,73,NoFeedback,False,0,3.466675,6.508789,1.679504,0.01054662,0.005973469,0.004892905,0.4477539,True,1,False,6.483276,23,Male
6,2,74,NoFeedback,True,0,3.522217,5.91925,1.092834,0.01705546,0.01307737,0.004232438,0.5058594,True,1,False,5.893555,23,Male
6,3,75,NoFeedback,True,0,3.455566,6.364319,1.529175,0.01920198,0.009920734,0.004472065,0.4428711,True,1,False,6.339417,23,Male
6,4,76,NoFeedback,True,0,3.399963,5.941833,1.165466,0.01029225,0.004900584,0.00550435,0.3893433,True,1,False,5.915405,23,Male
6,5,77,NoFeedback,False,0,3.43335,5.819275,1.056763,0.01250152,0.007833349,0.003611158,0.4143677,True,1,False,5.795044,23,Male
6,6,78,NoFeedback,True,0,3.444397,5.953735,1.149048,0.01863132,0.01535541,0.005587799,0.4277344,True,1,False,5.928711,23,Male
6,7,79,NoFeedback,False,0,3.444458,5.919067,1.172485,0.01453143,0.01103885,0.003370222,0.4300537,True,1,False,5.894287,23,Male
6,8,80,NoFeedback,False,0,3.588867,6.075195,1.175415,0.01397645,0.01112672,0.002794618,0.5773926,True,1,False,6.049927,23,Male
6,9,81,NoFeedback,False,0,3.411133,5.875488,1.210571,0.01132581,0.003529229,0.007710441,0.3907471,True,1,False,5.850708,23,Male
6,10,82,NoFeedback,True,0,3.400024,5.619385,0.980957,0.011824,0.008053013,0.004944953,0.3820801,True,1,False,5.59436,23,Male
6,11,83,NoFeedback,True,0,3.411133,5.820435,1.116089,0.02728437,0.01639607,0.006963859,0.3955078,True,1,False,5.795654,23,Male
7,0,84,Visual,True,0,3.422119,6.709106,1.967529,0.00467195,0.003075764,0.008609542,0.4031982,True,1,False,6.685547,23,Male
7,1,85,Visual,True,1,3.366699,6.50769,1.681885,0.01853595,0.01524005,0.003150722,0.3951416,True,1,False,6.482178,23,Male
7,2,86,Visual,False,0,3.422241,6.797485,2.084106,0.006104355,0.003030944,0.008466925,0.4089355,True,1,False,6.773071,23,Male
7,3,87,Visual,True,0,3.5,5.997192,1.120605,0.007901079,0.00522421,0.005735209,0.489502,True,1,False,5.97229,23,Male
7,4,88,Visual,False,0,3.411133,7.063477,2.244751,0.005607065,0.004324838,0.01172399,0.3920898,True,1,False,7.038574,23,Male
7,5,89,Visual,False,1,3.21106,8.129883,3.33667,0.01909775,0.007483566,0.00817885,0.4291992,True,1,False,8.105225,23,Male
7,6,90,Visual,False,0,3.511108,7.596191,2.774048,0.005808133,0.002968919,0.008937241,0.4980469,True,1,False,7.572144,23,Male
7,7,91,Visual,False,0,3.43335,7.108887,2.288696,0.006083583,0.004680714,0.01035999,0.4130859,True,1,False,7.083374,23,Male
7,8,92,Visual,True,0,3.477783,7.362793,2.525269,0.006060892,0.003236771,0.009544242,0.4614258,True,1,False,7.337402,23,Male
7,9,93,Visual,True,0,3.411133,7.241333,2.460938,0.006799885,0.003463759,0.008860903,0.3981934,True,1,False,7.216431,23,Male
7,10,94,Visual,False,0,3.377808,6.520264,1.831665,0.007759747,0.004472609,0.007478206,0.3665771,True,1,False,6.495117,23,Male
7,11,95,Visual,True,0,3.422241,6.985474,2.244995,0.006312038,0.004620193,0.009246475,0.4030762,True,1,False,6.960938,23,Male
