Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
5,8,68,Visual,True,0,3.677734,7.20813,2.103638,0.01229623,0.01034218,0.01525033,0.6612549,True,1,False,7.183594,24,Female
5,9,69,Visual,False,0,4.255615,10.18347,4.473511,0.02520893,0.01700495,0.01055042,1.24292,True,1,False,10.16028,24,Female
5,10,70,Visual,False,0,3.611206,7.363525,2.322632,0.007285935,0.006394893,0.008491271,0.5906982,True,1,False,7.339722,24,Female
5,11,71,Visual,False,0,3.688843,7.207886,2.181519,0.008084596,0.005461441,0.006144216,0.6717529,True,1,False,7.18396,24,Female
6,0,72,Electrotactile,True,0,3.622192,8.65271,3.621094,0.01274624,0.009452099,0.004258713,0.6027832,True,1,False,8.629028,24,Female
6,1,73,Electrotactile,True,0,3.677734,7.551758,2.413696,0.01614448,0.01259843,0.004040585,0.661377,True,1,False,7.527344,24,Female
6,2,74,Electrotactile,False,0,3.622192,9.696289,4.695679,0.01383894,0.01247815,0.005552466,0.6090088,True,1,False,9.672485,24,Female
6,3,75,Electrotactile,True,0,3.622314,7.418945,2.333008,0.01724197,0.01329187,0.004992832,0.6022949,True,1,False,7.395508,24,Female
6,4,76,Electrotactile,False,0,3.766602,7.741211,2.669434,0.02031706,0.01474676,0.007139602,0.7497559,True,1,False,7.716919,24,Female
6,5,77,Electrotactile,True,0,3.766602,6.353027,1.272095,0.04812944,0.02432991,0.01474946,0.7518311,True,1,False,6.328979,24,Female
6,6,78,Electrotactile,False,0,3.744507,6.93042,1.730713,0.01769473,0.01410981,0.005469411,0.7333984,True,1,False,6.90686,24,Female
6,7,79,Electrotactile,True,0,6.900024,10.58386,2.389526,0.04947814,0.02889943,0.01867155,3.880371,True,1,False,10.55908,24,Female
6,8,80,Electrotactile,False,0,3.655518,7.530884,2.415527,0.0142223,0.01245644,0.009380894,0.6407471,True,1,False,7.506104,24,Female
6,9,81,Electrotactile,True,0,3.588867,7.396118,2.419678,0.01008753,0.007027931,0.004128985,0.5770264,True,1,False,7.372681,24,Female
6,10,82,Electrotactile,False,0,3.655518,9.662598,4.533325,0.012249,0.009688461,0.01511087,0.637207,True,1,False,9.638062,24,Female
6,11,83,Electrotactile,False,0,3.666748,7.840698,2.726807,0.01427402,0.01082504,0.00502832,0.6619873,True,1,False,7.816772,24,Female
7,0,84,Both,False,0,3.577759,7.775024,2.745361,0.003800463,0.002688887,0.01200856,0.5703125,True,1,False,7.752197,24,Female
7,1,85,Both,False,0,3.922241,7.640503,2.21106,0.01532456,0.008010125,0.006101927,0.9063721,True,1,False,7.616333,24,Female
7,2,86,Both,True,0,3.577759,8.719971,3.70752,0.01091489,0.008641607,0.005535255,0.5661621,True,1,False,8.695557,24,Female
7,3,87,Both,False,0,3.788818,7.651123,2.411133,0.01162843,0.007371676,0.004758993,0.7696533,True,1,False,7.626709,24,Female
7,4,88,Both,True,0,3.699951,8.974121,3.903564,0.01200599,0.008654684,0.005328993,0.6845703,True,1,False,8.950806,24,Female
7,5,89,Both,True,0,3.611206,7.608276,2.630615,0.00547201,0.004092692,0.007274928,0.5993652,True,1,False,7.58313,24,Female
7,6,90,Both,False,1,0.8222656,7.429565,1.733154,0.02331766,0.01186322,0.02088615,-2.187988,True,1,False,7.405273,24,Female
7,7,91,Both,True,0,3.800049,11.52832,6.080444,0.02250238,0.01170642,0.009624778,0.7838135,True,1,False,11.50476,24,Female
7,8,92,Both,True,0,4.466553,8.085083,2.08667,0.006804687,0.005634123,0.0130856,1.453979,True,1,False,8.061035,24,Female
7,9,93,Both,True,0,3.71106,9.329712,4.190063,0.01170969,0.01115997,0.005953235,0.6917725,True,1,False,9.30603,24,Female
7,10,94,Both,False,0,3.633423,7.751465,2.647705,0.005160273,0.004142363,0.006813695,0.6176758,True,1,False,7.726929,24,Female
7,11,95,Both,False,1,2.077759,8.374634,2.763428,0.0116334,0.01075219,0.01059129,0.4324951,True,1,False,8.350708,24,Female
