Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
0,0,0,Electrotactile,True,0,4.033325,22.18716,16.66959,0.0201805,0.01361445,0.007098381,1.022827,True,1,False,22.14233,33,Male
0,1,1,Electrotactile,True,0,3.655548,8.25174,3.223541,0.01993177,0.01451135,0.00750219,0.6378479,True,1,False,8.227722,33,Male
0,2,2,Electrotactile,True,0,3.600006,8.174225,3.116547,0.01292823,0.009634949,0.003130883,0.5859985,True,1,False,8.149506,33,Male
0,3,3,Electrotactile,False,0,3.56665,8.995911,4.020172,0.02906121,0.01825134,0.00902283,0.5567932,True,1,False,8.971588,33,Male
0,4,4,Electrotactile,True,0,3.622223,7.863129,2.835358,0.01340711,0.01197379,0.003041442,0.6047363,True,1,False,7.839233,33,Male
0,5,5,Electrotactile,False,0,3.600006,7.785553,2.73877,0.02212469,0.01984401,0.01071465,0.5859375,True,1,False,7.761414,33,Male
0,6,6,Electrotactile,False,0,3.633331,7.796204,2.720245,0.02228026,0.01723791,0.007457218,0.6227112,True,1,False,7.772217,33,Male
0,7,7,Electrotactile,True,0,3.611115,7.408112,2.434906,0.02449972,0.01815959,0.009422887,0.5927734,True,1,False,7.384216,33,Male
0,8,8,Electrotactile,False,0,3.633331,7.829712,2.726898,0.02153893,0.01893709,0.009972851,0.6185913,True,1,False,7.805908,33,Male
0,9,9,Electrotactile,True,0,3.633331,7.885468,2.919617,0.02968832,0.02114668,0.01144548,0.6222229,True,1,False,7.86142,33,Male
0,10,10,Electrotactile,False,0,3.588898,9.451111,4.511017,0.03728683,0.03294712,0.01710085,0.5699463,True,1,False,9.427094,33,Male
0,11,11,Electrotactile,False,0,3.577759,7.774384,2.849365,0.01798594,0.01402418,0.005670305,0.5632324,True,1,False,7.750275,33,Male
1,0,12,Both,True,0,3.611115,6.763977,1.813049,0.02402584,0.02052595,0.01082185,0.592926,True,1,False,6.740479,33,Male
1,1,13,Both,False,0,3.622223,6.652496,1.649567,0.01121711,0.01005437,0.002443887,0.6069946,True,1,False,6.629028,33,Male
1,2,14,Both,False,0,3.600006,7.163452,2.207886,0.01574502,0.01315976,0.004525162,0.5878601,True,1,False,7.139832,33,Male
1,3,15,Both,False,0,3.688873,8.562836,3.366699,0.00538303,0.004949667,0.007911997,0.6696472,True,1,False,8.538879,33,Male
1,4,16,Both,False,0,3.700012,8.895996,3.726074,0.0179015,0.01394902,0.004985682,0.6846619,True,1,False,8.872253,33,Male
1,5,17,Both,True,0,3.677765,7.607849,2.529877,0.0115826,0.008355714,0.003330891,0.6660767,True,1,False,7.584106,33,Male
1,6,18,Both,True,0,3.677765,9.484497,4.300232,0.01640619,0.01407905,0.00583432,0.6589966,True,1,False,9.460938,33,Male
1,7,19,Both,False,0,3.633362,7.519135,2.482208,0.01178556,0.0104678,0.002799301,0.617981,True,1,False,7.494965,33,Male
1,8,20,Both,True,0,3.777771,7.81842,2.641113,0.01222361,0.01099634,0.004180572,0.7664795,True,1,False,7.795044,33,Male
1,9,21,Both,True,0,3.700012,7.951965,2.833557,0.007977611,0.006191407,0.007423268,0.6806641,True,1,False,7.928467,33,Male
1,10,22,Both,False,0,3.688904,7.663452,2.536926,0.0189903,0.01638455,0.009365777,0.6729126,True,1,False,7.639648,33,Male
1,11,23,Both,True,0,3.655579,8.717957,3.629333,0.01818629,0.01349043,0.01052302,0.6434937,True,1,False,8.694641,33,Male
2,0,24,NoFeedback,False,0,3.588867,7.163513,2.215515,0.02509555,0.0201761,0.01166492,0.5736694,True,1,False,7.140442,33,Male
2,1,25,NoFeedback,False,0,3.56665,8.708191,3.763367,0.01267381,0.009642584,0.004335868,0.5552979,True,1,False,8.683533,33,Male
2,2,26,NoFeedback,False,0,3.633301,7.640137,2.611694,0.01715291,0.01261133,0.006332919,0.6141968,True,1,False,7.617249,33,Male
2,3,27,NoFeedback,False,0,3.688904,7.707703,2.603943,0.0189192,0.01461147,0.0062619,0.6730957,True,1,False,7.683899,33,Male
