Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
1,4,16,NoFeedback,True,0,3.5,6.930176,2.025238,0.01271144,0.009585514,0.004166767,0.4831238,True,1,False,6.906219,25,Female
1,5,17,NoFeedback,False,0,3.722198,6.286041,1.272644,0.04373274,0.02289723,0.01401794,0.7080994,True,1,False,6.261475,25,Female
1,6,18,NoFeedback,False,0,3.588867,6.15332,1.21994,0.05734022,0.02650721,0.01820458,0.5772095,True,1,False,6.129242,25,Female
1,7,19,NoFeedback,True,0,3.599976,6.363342,1.445007,0.01580888,0.01268957,0.004018216,0.5805969,True,1,False,6.339905,25,Female
1,8,20,NoFeedback,False,0,3.533356,6.163849,1.292358,0.01588002,0.01148065,0.003103052,0.5163574,True,1,False,6.140045,25,Female
1,9,21,NoFeedback,True,0,3.555542,6.741455,1.784149,0.0102762,0.007034158,0.004204255,0.541748,True,1,False,6.718323,25,Female
1,10,22,NoFeedback,True,0,3.522247,6.41922,1.531494,0.01829125,0.01295455,0.004742955,0.5114746,True,1,False,6.39566,25,Female
1,11,23,NoFeedback,True,0,3.522217,6.17514,1.301086,0.01891857,0.01040267,0.003255744,0.5029907,True,1,False,6.151245,25,Female
2,0,24,Both,True,0,3.466675,6.686096,1.885925,0.006516323,0.00461907,0.007319824,0.4550171,True,1,False,6.66272,25,Female
2,1,25,Both,False,0,3.477783,6.241516,1.411255,0.01467547,0.005704542,0.006622398,0.4576416,True,1,False,6.217957,25,Female
2,2,26,Both,True,0,3.511108,7.230225,2.314209,0.006696798,0.004112835,0.007790366,0.4942627,True,1,False,7.205872,25,Female
2,3,27,Both,True,0,3.488892,6.952332,2.084167,0.008269561,0.006669564,0.01161046,0.4752808,True,1,False,6.928467,25,Female
2,4,28,Both,False,0,3.544495,6.741516,1.842773,0.009557399,0.00632112,0.006222158,0.5338745,True,1,False,6.717346,25,Female
2,5,29,Both,False,0,3.711121,6.807861,1.723633,0.009100739,0.003330245,0.007460929,0.6923218,True,1,False,6.784363,25,Female
2,6,30,Both,True,0,3.622192,6.586182,1.61554,0.008095575,0.00444728,0.006400757,0.6065674,True,1,False,6.562073,25,Female
2,7,31,Both,True,0,3.466675,6.69696,1.862976,0.009815598,0.00752062,0.004220302,0.4538574,True,1,False,6.673096,25,Female
2,8,32,Both,False,0,3.544434,6.130493,1.221558,0.01061759,0.006064617,0.004448114,0.5346069,True,1,False,6.106689,25,Female
2,9,33,Both,False,0,3.488892,6.930237,2.068481,0.007294831,0.004802817,0.007542167,0.4707642,True,1,False,6.906555,25,Female
2,10,34,Both,True,0,3.42218,6.763672,1.994141,0.008734025,0.007872846,0.007116652,0.4073486,True,1,False,6.739746,25,Female
2,11,35,Both,False,0,3.5,6.419312,1.56366,0.007180845,0.005250105,0.006768213,0.487915,True,1,False,6.394897,25,Female
3,0,36,Electrotactile,False,0,3.466675,6.719421,1.926636,0.02017201,0.01657173,0.007437893,0.4509277,True,1,False,6.696106,25,Female
3,1,37,Electrotactile,False,0,3.488892,6.019897,1.207275,0.006396597,0.003706959,0.01169643,0.4759521,True,1,False,5.996277,25,Female
3,2,38,Electrotactile,True,0,3.477783,7.462952,2.632324,0.009021359,0.00706395,0.005577204,0.4571533,True,1,False,7.438965,25,Female
3,3,39,Electrotactile,False,0,3.522217,5.930603,1.102234,0.01408621,0.009257434,0.003964536,0.5043335,True,1,False,5.906555,25,Female
3,4,40,Electrotactile,False,0,3.488892,6.774841,1.938354,0.01285465,0.008278633,0.005074676,0.473938,True,1,False,6.75061,25,Female
3,5,41,Electrotactile,True,0,3.511108,6.708191,1.819031,0.01328706,0.009410216,0.003863435,0.4990845,True,1,False,6.684387,25,Female
3,6,42,Electrotactile,True,0,3.544434,6.174927,1.255493,0.008978837,0.006493391,0.004604133,0.5240479,True,1,False,6.151367,25,Female
3,7,43,Electrotactile,True,0,3.533386,6.019531,1.191467,0.006500991,0.002537237,0.008091073,0.515625,True,1,False,5.995911,25,Female
3,8,44,Electrotactile,False,0,3.42218,6.752441,1.938843,0.005417199,0.002500744,0.009248869,0.4074707,True,1,False,6.728577,25,Female
3,9,45,Electrotactile,True,0,3.455505,7.27478,2.452881,0.005646714,0.003070443,0.009895799,0.4439697,True,1,False,7.251038,25,Female
3,10,46,Electrotactile,True,0,3.477783,7.119019,2.289612,0.01506778,0.00685114,0.006398716,0.4584351,True,1,False,7.09552,25,Female
3,11,47,Electrotactile,False,0,3.533325,6.863464,1.970581,0.01321558,0.008364906,0.005932081,0.5169678,True,1,False,6.839661,25,Female
4,0,48,Visual,False,0,3.700012,11.09399,6.001526,0.002446604,0.002446604,0.01415226,0.6832886,True,1,False,11.0719,25,Female
4,1,49,Visual,True,0,3.411133,6.830383,2.062073,0.00608589,0.005632179,0.007959644,0.3970947,True,1,False,6.806946,25,Female
4,2,50,Visual,False,0,3.477783,7.485352,2.620056,0.007110168,0.006881179,0.007096008,0.4677734,True,1,False,7.461792,25,Female
4,3,51,Visual,False,0,3.466675,7.130493,2.312927,0.004100132,0.003225527,0.009837215,0.4487305,True,1,False,7.10675,25,Female
4,4,52,Visual,False,0,3.622253,6.718811,1.827148,0.007485332,0.005220228,0.008782387,0.6075439,True,1,False,6.695496,25,Female
4,5,53,Visual,True,0,3.522217,6.752747,1.819153,0.006725425,0.004848099,0.007489207,0.5103149,True,1,False,6.729065,25,Female
4,6,54,Visual,False,0,3.56665,7.724731,2.711243,0.01205559,0.01110444,0.00595942,0.5471191,True,1,False,7.701477,25,Female
4,7,55,Visual,False,0,3.511108,6.78009,1.936707,0.006355025,0.003413372,0.007585673,0.4945679,True,1,False,6.756104,25,Female
4,8,56,Visual,True,0,3.43335,7.296509,2.517761,0.00546977,0.004737974,0.007814624,0.420166,True,1,False,7.273132,25,Female
4,9,57,Visual,True,0,3.611145,6.752441,1.831909,0.00967603,0.006012975,0.005702051,0.6009521,True,1,False,6.729065,25,Female
4,10,58,Visual,True,0,3.488892,6.441589,1.579285,0.005303937,0.004585538,0.009451523,0.4703979,True,1,False,6.418274,25,Female
4,11,59,Visual,True,0,3.511108,7.197021,2.337952,0.00490865,0.003232297,0.008016326,0.4959106,True,1,False,7.173523,25,Female
5,0,60,NoFeedback,True,0,3.588928,6.974854,2.112305,0.01936652,0.01271186,0.004211875,0.5701904,True,1,False,6.951782,25,Female
5,1,61,NoFeedback,False,0,3.577759,6.075073,1.226501,0.01630892,0.01194852,0.00418452,0.5614624,True,1,False,6.051636,25,Female
5,2,62,NoFeedback,False,0,3.5,6.863525,2.073669,0.02225418,0.01364819,0.00707795,0.4873047,True,1,False,6.839417,25,Female
5,3,63,NoFeedback,True,0,3.488892,6.652588,1.799072,0.02064361,0.01119344,0.005887232,0.4789429,True,1,False,6.62915,25,Female
5,4,64,NoFeedback,False,0,3.522278,6.719055,1.846436,0.01634369,0.009206057,0.004462732,0.5043945,True,1,False,6.69574,25,Female
5,5,65,NoFeedback,True,0,3.488892,6.963684,2.116028,0.02573241,0.01589684,0.0084242,0.473999,True,1,False,6.939819,25,Female
5,6,66,NoFeedback,False,0,3.555542,6.318909,1.452637,0.01662066,0.01206504,0.004467113,0.5437012,True,1,False,6.295227,25,Female
5,7,67,NoFeedback,True,0,3.544495,6.941772,2.066284,0.01997415,0.01285743,0.006198239,0.524353,True,1,False,6.918335,25,Female
5,8,68,NoFeedback,True,0,3.622253,7.04126,2.147339,0.03397888,0.02473922,0.01358113,0.6054077,True,1,False,7.0177,25,Female
5,9,69,NoFeedback,False,0,3.555542,6.408264,1.528381,0.03299489,0.02491198,0.0150453,0.541626,True,1,False,6.384766,25,Female
5,10,70,NoFeedback,True,0,3.5,6.164001,1.276245,0.01589074,0.01096381,0.002941366,0.4889526,True,1,False,6.140442,25,Female
5,11,71,NoFeedback,False,0,3.466675,6.286133,1.422791,0.02002565,0.01528318,0.006265878,0.4471436,True,1,False,6.261963,25,Female
6,0,72,Both,False,0,3.444458,6.674805,1.885864,0.01123016,0.005400596,0.00550006,0.432312,True,1,False,6.651306,25,Female
6,1,73,Both,True,0,3.466675,7.985229,3.133789,0.009194272,0.006385153,0.007121977,0.4470215,True,1,False,7.962646,25,Female
6,2,74,Both,False,0,3.455566,6.44165,1.625793,0.006088095,0.003678497,0.008493016,0.4390259,True,1,False,6.418335,25,Female
6,3,75,Both,True,0,3.511108,7.540955,2.70636,0.00707582,0.004549473,0.007542612,0.4978638,True,1,False,7.517578,25,Female
6,4,76,Both,True,0,3.455566,7.318848,2.520752,0.006824587,0.005240289,0.007190508,0.4456787,True,1,False,7.295288,25,Female
6,5,77,Both,False,0,3.433289,6.519592,1.779785,0.006358315,0.004639355,0.007398583,0.4151611,True,1,False,6.495728,25,Female
6,6,78,Both,True,0,3.555542,5.908447,1.049194,0.003828002,0.002235079,0.009409373,0.5401611,True,1,False,5.884888,25,Female
6,7,79,Both,True,0,3.5,7.452087,2.607544,0.006010077,0.003495627,0.009076449,0.4877319,True,1,False,7.428711,25,Female
6,8,80,Both,False,0,3.488892,7.196777,2.33313,0.008246657,0.00501167,0.007594544,0.46875,True,1,False,7.17334,25,Female
6,9,81,Both,False,0,3.522217,7.54126,2.658691,0.00810633,0.005919312,0.009326104,0.5056152,True,1,False,7.517822,25,Female
6,10,82,Both,False,0,3.488892,6.819214,1.962036,0.006232003,0.004358491,0.008004815,0.4753418,True,1,False,6.795532,25,Female
6,11,83,Both,True,0,3.477783,6.55249,1.754395,0.008732127,0.004568643,0.006506705,0.4672852,True,1,False,6.529053,25,Female
7,0,84,Electrotactile,True,0,3.444458,6.908203,2.13916,0.007431518,0.005332709,0.006920871,0.4302979,True,1,False,6.885132,25,Female
7,1,85,Electrotactile,True,0,3.488892,7.541138,2.686646,0.007010806,0.006852391,0.006737042,0.4780273,True,1,False,7.5177,25,Female
7,2,86,Electrotactile,False,0,3.488892,7.252319,2.423584,0.00882568,0.006973071,0.00564109,0.470459,True,1,False,7.228516,25,Female
7,3,87,Electrotactile,False,0,3.477783,7.10791,2.271118,0.008715563,0.005098342,0.007058073,0.4624023,True,1,False,7.084351,25,Female
7,4,88,Electrotactile,True,0,3.477783,6.841309,2.007568,0.003714493,0.001792338,0.009657625,0.4660645,True,1,False,6.817627,25,Female
7,5,89,Electrotactile,False,0,3.566772,6.563843,1.688232,0.01828302,0.01052342,0.005581288,0.5462646,True,1,False,6.540039,25,Female
7,6,90,Electrotactile,True,0,3.544434,6.063843,1.224609,0.01089086,0.006157004,0.006008054,0.5266113,True,1,False,6.040405,25,Female
7,7,91,Electrotactile,True,0,3.555664,6.919189,2.071777,0.01070746,0.006880696,0.006843796,0.5407715,True,1,False,6.895752,25,Female
7,8,92,Electrotactile,False,0,3.477783,6.76355,1.941528,0.007672363,0.003097821,0.008292865,0.4659424,True,1,False,6.739502,25,Female
7,9,93,Electrotactile,False,0,3.522217,6.163818,1.300171,0.008852934,0.006609592,0.004634612,0.5023193,True,1,False,6.139648,25,Female
7,10,94,Electrotactile,True,0,3.444336,6.086304,1.258545,0.004310806,0.003981035,0.01012499,0.4268799,True,1,False,6.062744,25,Female
7,11,95,Electrotactile,False,0,3.533325,6.185913,1.372314,0.01473731,0.005236584,0.00840238,0.5187988,True,1,False,6.162476,25,Female
