Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
4,9,57,Both,True,0,3.522339,9.840332,4.858887,0.01082657,0.009642102,0.008215797,0.5068359,True,1,False,9.816406,31,Male
4,10,58,Both,True,0,3.588867,9.606445,4.085449,0.008460257,0.00787581,0.009496278,0.5776367,True,1,False,9.582886,31,Male
4,11,59,Both,True,0,3.599976,9.407104,4.278809,0.01311874,0.01118985,0.00629581,0.5820313,True,1,False,9.382935,31,Male
5,0,60,Electrotactile,False,0,3.522217,8.541016,3.609619,0.00838686,0.007368159,0.01172639,0.5018311,True,1,False,8.517822,31,Male
5,1,61,Electrotactile,True,0,3.5,9.328979,4.257935,0.01035919,0.009170786,0.007439217,0.4835205,True,1,False,9.306152,31,Male
5,2,62,Electrotactile,False,0,3.533325,8.66272,3.662231,0.01144907,0.009945344,0.007478517,0.520874,True,1,False,8.638794,31,Male
5,3,63,Electrotactile,False,0,3.466675,6.052979,1.099365,0.002881032,0.002881032,0.01751257,0.4455566,True,1,False,6.029541,31,Male
5,4,64,Electrotactile,True,0,3.477783,9.817871,4.879761,0.007658702,0.007221257,0.008445161,0.4614258,True,1,False,9.794434,31,Male
5,5,65,Electrotactile,True,0,3.488892,10.00647,5.084473,0.01098086,0.009032489,0.008019648,0.4770508,True,1,False,9.983276,31,Male
5,6,66,Electrotactile,True,0,3.488892,9.051514,4.044312,0.007066973,0.005698228,0.01017612,0.4697266,True,1,False,9.028198,31,Male
5,7,67,Electrotactile,True,0,3.488892,10.76172,5.893066,0.007408878,0.00719341,0.01135298,0.4748535,True,1,False,10.7384,31,Male
5,8,68,Electrotactile,False,0,3.411133,6.98584,2.130981,0.008882537,0.007758702,0.008861107,0.3996582,True,1,False,6.962158,31,Male
5,9,69,Electrotactile,False,0,3.444458,6.086548,1.200806,0.007188499,0.003280637,0.01300428,0.4251709,True,1,False,6.062866,31,Male
5,10,70,Electrotactile,False,0,3.444458,9.151123,4.303589,0.01045628,0.009430347,0.008504725,0.4291992,True,1,False,9.127197,31,Male
5,11,71,Electrotactile,True,0,3.511108,13.22729,8.318604,0.007810471,0.006589958,0.01126935,0.4907227,True,1,False,13.20374,31,Male
6,0,72,Visual,True,0,3.722168,7.963013,2.851685,0.007778347,0.005388061,0.007883437,0.7098389,True,1,False,7.939819,31,Male
6,1,73,Visual,True,0,3.5,9.284668,4.466309,0.006430659,0.006183016,0.008396064,0.480835,True,1,False,9.260864,31,Male
6,2,74,Visual,True,0,3.555542,5.775513,0.9262695,0.009001439,0.004729012,0.003753989,0.5389404,True,1,False,5.751587,31,Male
6,3,75,Visual,False,0,3.511108,5.930176,1.017456,0.009437773,0.008021093,0.008453064,0.4970703,True,1,False,5.906616,31,Male
6,4,76,Visual,False,0,3.5,8.851929,3.853394,0.008369771,0.006189988,0.00663858,0.489624,True,1,False,8.828247,31,Male
6,5,77,Visual,True,1,2.044434,9.518311,4.168457,0.01394566,0.01123931,0.009047941,0.5828857,True,1,False,9.494873,31,Male
6,6,78,Visual,False,0,3.466675,7.140625,2.061768,0.008823535,0.007829356,0.00673278,0.4530029,True,1,False,7.116943,31,Male
6,7,79,Visual,True,1,2.800049,9.784546,3.509399,0.02089208,0.01799019,0.009513596,-0.2098389,True,1,False,9.760864,31,Male
6,8,80,Visual,False,0,3.766602,10.31763,4.536011,0.008795558,0.005820168,0.007600022,0.7506104,True,1,False,10.29382,31,Male
6,9,81,Visual,False,0,3.577881,9.217896,4.173584,0.00748576,0.006661046,0.009850738,0.56604,True,1,False,9.19458,31,Male
6,10,82,Visual,False,0,3.777832,9.251831,2.922607,0.006836442,0.004833592,0.008549927,0.7585449,True,1,False,9.228027,31,Male
6,11,83,Visual,True,0,3.522217,9.462158,4.026733,0.009792027,0.00830898,0.0116885,0.5078125,True,1,False,9.438721,31,Male
7,0,84,NoFeedback,False,0,3.944458,10.37329,4.701904,0.01400765,0.01047396,0.006536826,0.9277344,True,1,False,10.34998,31,Male
7,1,85,NoFeedback,False,0,3.622314,8.085083,2.839844,0.003851973,0.003035145,0.01016798,0.6097412,True,1,False,8.061279,31,Male
7,2,86,NoFeedback,True,0,3.777832,9.573486,4.143921,0.01041717,0.008799077,0.006532701,0.7584229,True,1,False,9.549927,31,Male
7,3,87,NoFeedback,True,0,3.688843,10.01794,4.78186,0.009517483,0.00761602,0.007650419,0.673584,True,1,False,9.994507,31,Male
7,4,88,NoFeedback,False,0,3.677856,9.628906,4.119507,0.01582798,0.01520878,0.004729783,0.6668701,True,1,False,9.605713,31,Male
7,5,89,NoFeedback,False,0,3.766724,7.629883,1.868042,0.024475,0.01943341,0.003782832,0.748291,True,1,False,7.606079,31,Male
7,6,90,NoFeedback,True,0,3.78894,13.34949,7.660522,0.02018613,0.0156656,0.008310328,0.7764893,True,1,False,13.32593,31,Male
7,7,91,NoFeedback,True,0,3.633301,13.57178,8.410889,0.01715549,0.01250162,0.005930268,0.6158447,True,1,False,13.5481,31,Male
7,8,92,NoFeedback,True,0,3.655518,6.696655,1.583862,0.01355163,0.0121046,0.01003588,0.6414795,True,1,False,6.673706,31,Male
7,9,93,NoFeedback,False,0,3.688843,8.130005,2.920044,0.0102115,0.007795889,0.004992343,0.6782227,True,1,False,8.106201,31,Male
7,10,94,NoFeedback,True,1,0.3778076,7.940674,2.146118,0.008145938,0.008145938,0.01797228,-2.640625,True,1,False,7.917603,31,Male
7,11,95,NoFeedback,False,0,3.71106,9.251465,3.827271,0.0225516,0.01476881,0.00682681,0.7076416,True,1,False,9.227051,31,Male
