Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
0,0,0,Electrotactile,True,0,3.96666,10.90257,5.385239,0.007054158,0.006026253,0.01010602,0.9562073,True,1,False,10.88103,24,Male
0,1,1,Electrotactile,False,0,3.67778,8.862411,3.677856,0.00487147,0.003415919,0.011702,0.6596832,True,1,False,8.838074,24,Male
0,2,2,Electrotactile,True,0,3.622223,8.462921,3.427139,0.005261716,0.004493335,0.01008957,0.6081543,True,1,False,8.438736,24,Male
0,3,3,Electrotactile,True,0,3.533325,7.896545,2.886902,0.00483672,0.003740191,0.01055437,0.5226746,True,1,False,7.872406,24,Male
0,4,4,Electrotactile,True,0,3.611115,8.240662,3.245514,0.004426703,0.00367594,0.01031562,0.5930176,True,1,False,8.216705,24,Male
0,5,5,Electrotactile,False,0,3.600006,7.296814,2.338409,0.004243674,0.003116302,0.01340506,0.5852356,True,1,False,7.272064,24,Male
0,6,6,Electrotactile,False,0,3.511139,7.04129,2.164063,0.007380292,0.004644812,0.01063586,0.4998474,True,1,False,7.017395,24,Male
0,7,7,Electrotactile,False,0,3.477783,7.196625,2.378357,0.004611769,0.003894033,0.009934192,0.4586792,True,1,False,7.172729,24,Male
0,8,8,Electrotactile,False,0,3.488892,7.030121,2.126068,0.00696641,0.005281147,0.01244271,0.4727478,True,1,False,7.006226,24,Male
0,9,9,Electrotactile,False,0,3.588867,7.396729,2.429169,0.006032672,0.00437306,0.01107777,0.5760193,True,1,False,7.372437,24,Male
0,10,10,Electrotactile,True,0,3.677765,8.496216,3.421417,0.006872695,0.005221679,0.01229559,0.657959,True,1,False,8.471466,24,Male
0,11,11,Electrotactile,True,0,3.511108,8.296112,3.113861,0.004870058,0.003828566,0.01136179,0.4947815,True,1,False,8.271637,24,Male
1,0,12,Both,True,0,3.966675,9.762512,4.355713,0.005784879,0.004460889,0.00948829,0.9479675,True,1,False,9.739105,24,Male
1,1,13,Both,False,0,3.64444,7.163422,2.071075,0.003403404,0.002178943,0.01002307,0.6290283,True,1,False,7.139313,24,Male
1,2,14,Both,False,0,3.588867,6.630249,1.629944,0.004312878,0.003789072,0.01429047,0.5764771,True,1,False,6.606445,24,Male
1,3,15,Both,True,0,3.633331,7.441315,2.477234,0.004226719,0.003839287,0.01158579,0.6132813,True,1,False,7.416992,24,Male
1,4,16,Both,True,0,3.533325,7.052429,2.080597,0.004319375,0.002664303,0.009377968,0.5163879,True,1,False,7.028534,24,Male
1,5,17,Both,False,0,3.622223,7.218933,2.239288,0.006067799,0.004609252,0.01275908,0.6082153,True,1,False,7.194977,24,Male
1,6,18,Both,False,0,3.833313,8.629425,3.442688,0.004236414,0.00410505,0.01166674,0.8232727,True,1,False,8.60614,24,Male
1,7,19,Both,True,0,3.544464,6.663574,1.757782,0.005218087,0.003986043,0.01349097,0.5266113,True,1,False,6.639465,24,Male
1,8,20,Both,True,0,3.544434,7.307831,2.371643,0.003702723,0.002506244,0.009778053,0.5297241,True,1,False,7.283875,24,Male
1,9,21,Both,False,0,3.622223,7.596466,2.608368,0.00577571,0.004430042,0.01039357,0.6111755,True,1,False,7.572876,24,Male
1,10,22,Both,False,0,3.988861,6.563812,1.333984,0.004358231,0.003979001,0.01349792,0.9693298,True,1,False,6.539673,24,Male
1,11,23,Both,True,0,3.577789,6.674774,1.703705,0.005125571,0.003266144,0.009243613,0.5614014,True,1,False,6.651276,24,Male
2,0,24,NoFeedback,True,0,3.78891,8.207764,3.044617,0.01463631,0.007524355,0.005743381,0.7695007,True,1,False,8.184235,24,Male
2,1,25,NoFeedback,False,0,3.522247,7.540955,2.726105,0.009950004,0.006703901,0.004923716,0.5061951,True,1,False,7.516541,24,Male
2,2,26,NoFeedback,False,0,3.588867,6.230682,1.329407,0.005574043,0.004277546,0.008142118,0.5758362,True,1,False,6.20694,24,Male
2,3,27,NoFeedback,True,0,3.533325,6.808563,1.899261,0.006957364,0.005083758,0.007940331,0.5235596,True,1,False,6.784576,24,Male
2,4,28,NoFeedback,True,0,3.488861,7.862885,3.02417,0.002727045,0.002141942,0.008876109,0.471344,True,1,False,7.838715,24,Male
2,5,29,NoFeedback,False,0,3.488892,6.974274,2.149963,0.004841326,0.004072488,0.009062796,0.4746399,True,1,False,6.94986,24,Male
2,6,30,NoFeedback,False,0,3.544434,7.363281,2.463989,0.007655309,0.005873946,0.007249408,0.5333557,True,1,False,7.339722,24,Male
2,7,31,NoFeedback,True,0,3.600006,11.68359,6.745361,0.002530071,0.002261787,0.0120451,0.5830383,True,1,False,11.65955,24,Male
2,8,32,NoFeedback,True,0,4.322205,35.30664,29.58395,0.01829356,0.01707544,0.01050095,1.30957,True,1,False,35.28354,24,Male
2,9,33,NoFeedback,False,0,3.711121,8.307312,3.266479,0.009854219,0.007965822,0.004421284,0.6964111,True,1,False,8.283142,24,Male
2,10,34,NoFeedback,True,0,3.622192,7.08551,2.092529,0.007494504,0.005162872,0.005745002,0.6057739,True,1,False,7.062195,24,Male
2,11,35,NoFeedback,False,0,3.677795,7.44104,2.417847,0.009065108,0.006874419,0.007063807,0.6646729,True,1,False,7.416687,24,Male
3,0,36,Visual,False,0,3.566711,7.618835,2.72583,0.008234152,0.006308163,0.007704036,0.550415,True,1,False,7.595703,24,Male
3,1,37,Visual,False,0,3.599976,7.663269,2.729126,0.00791887,0.005001465,0.006349404,0.5872803,True,1,False,7.639343,24,Male
3,2,38,Visual,False,0,3.533325,7.740784,2.799316,0.005876082,0.004357292,0.008264971,0.5130005,True,1,False,7.717041,24,Male
3,3,39,Visual,False,0,3.611145,8.940735,3.935913,0.006088095,0.004973722,0.008672834,0.5952759,True,1,False,8.916626,24,Male
3,4,40,Visual,True,0,3.544434,9.262146,4.329102,0.005822879,0.005365426,0.01028724,0.5322266,True,1,False,9.238464,24,Male
3,5,41,Visual,True,0,3.56665,8.385498,3.444275,0.004889974,0.004233548,0.009804503,0.5471191,True,1,False,8.361206,24,Male
3,6,42,Visual,True,0,3.64447,7.807373,2.847961,0.006190166,0.004092392,0.007993517,0.628418,True,1,False,7.784119,24,Male
3,7,43,Visual,True,0,3.633362,8.229675,3.229187,0.006197198,0.005051101,0.008432864,0.6210938,True,1,False,8.20575,24,Male
3,8,44,Visual,True,0,3.56665,8.085205,3.144165,0.004154059,0.002798647,0.009462938,0.5469971,True,1,False,8.061646,24,Male
3,9,45,Visual,True,0,3.533325,8.429565,3.492126,0.004278437,0.003537153,0.008469771,0.517395,True,1,False,8.405518,24,Male
3,10,46,Visual,False,0,3.599976,7.84082,2.851624,0.006282284,0.003492617,0.00912738,0.5875244,True,1,False,7.817017,24,Male
3,11,47,Visual,False,0,3.644409,9.018127,4.010742,0.00595719,0.004566772,0.008898612,0.6247559,True,1,False,8.994324,24,Male
4,0,48,Electrotactile,False,0,3.766663,8.251099,3.068604,0.008473448,0.006146401,0.006897361,0.7489014,True,1,False,8.228699,24,Male
4,1,49,Electrotactile,True,0,3.666626,8.040833,2.938904,0.005768194,0.004521627,0.009028638,0.65271,True,1,False,8.017456,24,Male
4,2,50,Electrotactile,False,0,3.666687,8.418518,3.253601,0.008571143,0.005467405,0.007573171,0.656311,True,1,False,8.394348,24,Male
4,3,51,Electrotactile,False,0,3.533325,8.284973,3.290588,0.005270656,0.004377572,0.008799915,0.5158691,True,1,False,8.261658,24,Male
4,4,52,Electrotactile,False,0,3.544495,7.308044,2.372131,0.002485562,0.00227921,0.01223771,0.5302124,True,1,False,7.284424,24,Male
4,5,53,Electrotactile,True,0,3.555542,8.784668,3.775391,0.004853728,0.00439408,0.01012704,0.5452271,True,1,False,8.761597,24,Male
4,6,54,Electrotactile,False,0,3.544434,8.229858,3.223877,0.005942687,0.004226654,0.0107307,0.5266113,True,1,False,8.206055,24,Male
4,7,55,Electrotactile,True,0,3.544434,7.04126,1.994324,0.005460096,0.004416405,0.01192472,0.5297852,True,1,False,7.0177,24,Male
