Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
0,0,0,Both,True,1,0.6777649,19.62149,5.426056,0.005971393,0.005787347,0.02699621,-2.337036,True,1,False,19.59836,24,Male
0,1,1,Both,False,0,4.311096,15.79272,9.933899,0.009867579,0.007999473,0.007722168,1.296051,True,1,False,15.76877,24,Male
0,2,2,Both,False,0,3.611115,10.19559,4.830536,0.01015129,0.009723796,0.006276175,0.6007996,True,1,False,10.17224,24,Male
0,3,3,Both,False,0,3.64444,17.99179,12.72421,0.00635093,0.005281311,0.009413946,0.6312256,True,1,False,17.96765,24,Male
0,4,4,Both,False,0,3.722229,8.418335,2.965698,0.009920676,0.007606277,0.0060363,0.701355,True,1,False,8.394928,24,Male
0,5,5,Both,True,0,3.611115,7.863159,2.736084,0.01227652,0.008867718,0.005395398,0.5943604,True,1,False,7.839661,24,Male
0,6,6,Both,True,0,3.722229,7.841125,2.539612,0.01440263,0.009444673,0.004777517,0.7086792,True,1,False,7.817078,24,Male
0,7,7,Both,True,1,3.777771,9.484955,3.965363,0.0204922,0.0192055,0.007388702,0.7906799,True,1,False,9.45993,24,Male
0,8,8,Both,True,0,3.688904,9.695129,3.869659,0.007297752,0.006208832,0.009150417,0.672699,True,1,False,9.671631,24,Male
0,9,9,Both,True,0,3.555542,8.15213,3.118927,0.007523858,0.006535389,0.009193582,0.5432434,True,1,False,8.127533,24,Male
0,10,10,Both,False,1,2.133331,9.839966,4.221832,0.01040857,0.009493519,0.0108426,-0.8857117,True,1,False,9.815735,24,Male
0,11,11,Both,False,0,3.544464,7.962952,2.826447,0.01232417,0.01063121,0.008237238,0.5291748,True,1,False,7.937683,24,Male
1,0,12,Electrotactile,False,0,3.600006,7.930389,2.767853,0.01717036,0.01126941,0.01772321,0.5817566,True,1,False,7.90683,24,Male
1,1,13,Electrotactile,True,0,3.611115,7.985077,2.827148,0.01147484,0.009282979,0.003349324,0.5960999,True,1,False,7.961182,24,Male
1,2,14,Electrotactile,True,0,3.577759,8.496185,3.219482,0.01643641,0.01262858,0.004679698,0.5666504,True,1,False,8.471741,24,Male
1,3,15,Electrotactile,False,0,3.544434,9.062714,3.890167,0.0164644,0.01367661,0.006353003,0.5264893,True,1,False,9.038239,24,Male
1,4,16,Electrotactile,True,0,3.588867,8.162903,3.016205,0.01344915,0.01038985,0.004494838,0.574646,True,1,False,8.138397,24,Male
1,5,17,Electrotactile,False,0,3.64447,7.107788,1.953186,0.02218068,0.01286436,0.00478674,0.6333618,True,1,False,7.083313,24,Male
1,6,18,Electrotactile,True,0,3.711121,7.707581,2.534302,0.01738806,0.01430705,0.006554833,0.6922607,True,1,False,7.683655,24,Male
1,7,19,Electrotactile,True,0,3.600037,10.04028,4.882202,0.01718748,0.01245826,0.007833004,0.5857544,True,1,False,10.01556,24,Male
