ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
5,7,2,86,Both,TRUE,0,3.644531,7.330078,2.204346,0.01060267,0.007885062,0.003156399,0.6287842,TRUE,1,FALSE,7.306763,28,Male
5,7,3,87,Both,TRUE,0,3.700073,7.675049,2.49646,0.0121265,0.00861938,0.003519512,0.6878662,TRUE,1,FALSE,7.650879,28,Male
5,7,4,88,Both,FALSE,0,3.599976,7.695557,2.610962,0.007776894,0.00576028,0.005808543,0.5802002,TRUE,1,FALSE,7.67334,28,Male
5,7,5,89,Both,FALSE,0,3.511108,7.729858,2.61438,0.007847856,0.005998312,0.007640494,0.494873,TRUE,1,FALSE,7.706299,28,Male
5,7,6,90,Both,TRUE,0,3.600098,7.530273,2.329102,0.009505709,0.006688781,0.005617741,0.5871582,TRUE,1,FALSE,7.506348,28,Male
5,7,7,91,Both,TRUE,0,3.688843,7.163452,1.899048,0.007089652,0.003589909,0.01250152,0.6679688,TRUE,1,FALSE,7.139648,28,Male
5,7,8,92,Both,TRUE,0,3.611084,7.796265,2.569092,0.008415759,0.006361081,0.005017433,0.59375,TRUE,1,FALSE,7.773315,28,Male
5,7,9,93,Both,FALSE,0,3.611206,7.50769,2.316895,0.008874964,0.006333954,0.005977047,0.597168,TRUE,1,FALSE,7.484009,28,Male
5,7,10,94,Both,FALSE,0,3.577759,7.685547,2.509277,0.009630344,0.006606597,0.004886962,0.5667725,TRUE,1,FALSE,7.661133,28,Male
5,7,11,95,Both,FALSE,0,3.633301,7.851929,2.579224,0.009125854,0.006155286,0.005211473,0.6151123,TRUE,1,FALSE,7.827881,28,Male
