ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
3,0,0,0,Electrotactile,TRUE,0,4.177765,15.72223,9.939545,0.003446759,0.002291432,0.01232852,1.158081,TRUE,1,FALSE,15.69669,23,Male
3,0,1,1,Electrotactile,FALSE,0,4.166656,10.86221,5.214783,0.007336935,0.006234232,0.01231449,1.151245,TRUE,1,FALSE,10.83514,23,Male
3,0,2,2,Electrotactile,FALSE,0,3.722229,7.595947,2.507843,0.004953267,0.004230007,0.01026018,0.7095337,TRUE,1,FALSE,7.570587,23,Male
3,0,3,3,Electrotactile,TRUE,0,3.533356,7.551849,2.589569,0.01053923,0.006513197,0.007545935,0.5131226,TRUE,1,FALSE,7.525909,23,Male
3,0,4,4,Electrotactile,TRUE,0,3.600006,6.964081,1.94812,0.009862626,0.007481437,0.006110271,0.593811,TRUE,1,FALSE,6.938721,23,Male
3,0,5,5,Electrotactile,FALSE,0,3.533325,7.641541,2.617767,0.01015584,0.007513048,0.005866123,0.52005,TRUE,1,FALSE,7.617828,23,Male
3,0,6,6,Electrotactile,TRUE,0,3.522217,7.219421,2.365356,0.00788573,0.005929353,0.006654848,0.5113831,TRUE,1,FALSE,7.192963,23,Male
3,0,7,7,Electrotactile,FALSE,0,3.522247,6.563019,1.701813,0.01155201,0.006987022,0.006562095,0.5037842,TRUE,1,FALSE,6.537018,23,Male
3,0,8,8,Electrotactile,TRUE,0,3.455566,7.064301,2.238068,0.005420155,0.004852993,0.01526124,0.4407654,TRUE,1,FALSE,7.039215,23,Male
3,0,9,9,Electrotactile,TRUE,0,3.522247,7.108154,2.330414,0.007190896,0.004843547,0.007369536,0.5099792,TRUE,1,FALSE,7.082489,23,Male
3,0,10,10,Electrotactile,FALSE,0,3.5,6.852814,2.044464,0.008674045,0.006969877,0.01035098,0.4836426,TRUE,1,FALSE,6.826141,23,Male
3,0,11,11,Electrotactile,FALSE,0,3.511108,5.808441,1.046692,0.002626574,0.002594159,0.01268834,0.4933472,TRUE,1,FALSE,5.782806,23,Male
3,1,0,12,Both,FALSE,1,3.43335,8.796753,3.886444,0.02224969,0.01984674,0.0089814,0.4562988,TRUE,1,FALSE,8.772156,23,Male
3,1,1,13,Both,TRUE,0,3.555542,8.806915,3.913635,0.007411639,0.005977917,0.0103184,0.5377808,TRUE,1,FALSE,8.781311,23,Male
3,1,2,14,Both,FALSE,0,3.622223,6.808838,1.960449,0.01024248,0.007629306,0.005733887,0.6077881,TRUE,1,FALSE,6.782043,23,Male
3,1,3,15,Both,TRUE,0,3.533325,6.71991,1.941681,0.00602982,0.00579219,0.01232354,0.5227356,TRUE,1,FALSE,6.694061,23,Male
3,1,4,16,Both,TRUE,0,3.477783,7.174377,2.377991,0.005286255,0.003278105,0.01484722,0.4585876,TRUE,1,FALSE,7.147186,23,Male
3,1,5,17,Both,TRUE,0,3.533325,7.452332,2.613251,0.00516567,0.003597883,0.01114826,0.5171509,TRUE,1,FALSE,7.426575,23,Male
3,1,6,18,Both,TRUE,0,3.455566,7.418549,2.584473,0.007328331,0.006531449,0.008375133,0.4425354,TRUE,1,FALSE,7.393005,23,Male
3,1,7,19,Both,FALSE,0,3.5,6.319489,1.432159,0.00931619,0.004201638,0.009860025,0.489624,TRUE,1,FALSE,6.293091,23,Male
3,1,8,20,Both,FALSE,0,3.422211,5.986389,1.190277,0.006139991,0.004975391,0.01230252,0.4023743,TRUE,1,FALSE,5.957703,23,Male
