ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
4,2,2,26,Visual,FALSE,0,3.688843,6.952759,1.800232,0.02409997,0.01999254,0.01103812,0.6688232,TRUE,1,FALSE,6.928894,25,Male
4,2,3,27,Visual,FALSE,0,3.699951,6.674561,1.514221,0.03105437,0.02482496,0.01559435,0.6831055,TRUE,1,FALSE,6.650513,25,Male
4,2,4,28,Visual,TRUE,0,3.666626,6.818848,1.706299,0.02404965,0.01906562,0.01116793,0.652832,TRUE,1,FALSE,6.795166,25,Male
4,2,5,29,Visual,TRUE,0,3.644409,6.93042,1.776001,0.02769782,0.01760374,0.008571522,0.633667,TRUE,1,FALSE,6.906494,25,Male
4,2,6,30,Visual,TRUE,0,3.799927,7.219116,1.912476,0.03726696,0.02688462,0.01744963,0.7814941,TRUE,1,FALSE,7.195801,25,Male
4,2,7,31,Visual,FALSE,0,3.788818,6.896973,1.615723,0.03362481,0.02658073,0.01746098,0.7733154,TRUE,1,FALSE,6.873047,25,Male
4,2,8,32,Visual,TRUE,0,3.811035,7.207275,1.807983,0.02892553,0.02199994,0.01279243,0.7988281,TRUE,1,FALSE,7.18396,25,Male
4,2,9,33,Visual,TRUE,0,3.788818,6.986206,1.644287,0.02974085,0.02273869,0.01371196,0.7685547,TRUE,1,FALSE,6.962158,25,Male
4,2,10,34,Visual,FALSE,0,3.644531,6.641968,1.436035,0.04054613,0.03052923,0.02126074,0.6270752,TRUE,1,FALSE,6.617554,25,Male
4,2,11,35,Visual,FALSE,0,3.688843,6.552002,1.416992,0.02956349,0.02276717,0.01352979,0.6748047,TRUE,1,FALSE,6.528931,25,Male
4,3,0,36,NoFeedback,FALSE,0,3.599976,7.352661,2.069092,0.04788372,0.03809218,0.02863891,0.5822754,TRUE,1,FALSE,7.328979,25,Male
4,3,1,37,NoFeedback,TRUE,0,3.622192,6.886719,1.761108,0.0220133,0.0155438,0.007194672,0.6079102,TRUE,1,FALSE,6.861694,25,Male
4,3,2,38,NoFeedback,TRUE,0,3.533325,6.795898,1.719849,0.0239668,0.01797211,0.009285196,0.5219727,TRUE,1,FALSE,6.773315,25,Male
4,3,3,39,NoFeedback,TRUE,0,3.688965,6.919189,1.555908,0.02510642,0.01950495,0.01046507,0.6694336,TRUE,1,FALSE,6.895508,25,Male
4,3,4,40,NoFeedback,FALSE,0,3.611084,7.063721,1.903931,0.02424495,0.01779974,0.008701322,0.5947266,TRUE,1,FALSE,7.040161,25,Male
4,3,5,41,NoFeedback,TRUE,0,3.688965,6.807739,1.628906,0.02564663,0.01676231,0.008231354,0.6757813,TRUE,1,FALSE,6.784424,25,Male
4,3,6,42,NoFeedback,FALSE,0,3.666626,6.508423,1.432251,0.0309498,0.02370793,0.0148171,0.6564941,TRUE,1,FALSE,6.484741,25,Male
4,3,7,43,NoFeedback,FALSE,0,3.544556,6.430176,1.412964,0.02949972,0.02097001,0.01199811,0.526123,TRUE,1,FALSE,6.406738,25,Male
4,3,8,44,NoFeedback,TRUE,0,3.533325,6.485962,1.53833,0.02004454,0.01441895,0.005440727,0.5178223,TRUE,1,FALSE,6.462646,25,Male
4,3,9,45,NoFeedback,TRUE,0,3.5,6.297363,1.352051,0.02277274,0.01541261,0.006906361,0.4874268,TRUE,1,FALSE,6.27356,25,Male
4,3,10,46,NoFeedback,FALSE,0,3.755493,6.541504,1.310425,0.02666936,0.02114568,0.01178085,0.7209473,TRUE,1,FALSE,6.517578,25,Male
4,3,11,47,NoFeedback,FALSE,0,3.644531,6.708252,1.524414,0.02587864,0.02032322,0.01113993,0.626709,TRUE,1,FALSE,6.68457,25,Male
4,4,0,48,Both,FALSE,0,3.800049,13.61523,8.239624,0.02682359,0.02048998,0.01122057,0.7891846,TRUE,1,FALSE,13.59302,25,Male
4,4,1,49,Both,TRUE,0,3.666626,6.652466,1.412598,0.02343756,0.01675399,0.0075235,0.6477051,TRUE,1,FALSE,6.62915,25,Male
4,4,2,50,Both,TRUE,0,3.611084,6.58606,1.471069,0.02618543,0.02023329,0.01125678,0.5948486,TRUE,1,FALSE,6.562622,25,Male
4,4,3,51,Both,TRUE,0,3.599976,6.30835,1.229614,0.02065537,0.01431861,0.005828006,0.5864258,TRUE,1,FALSE,6.284912,25,Male
4,4,4,52,Both,TRUE,0,3.688965,6.663696,1.521118,0.02210989,0.01744787,0.008567909,0.6787109,TRUE,1,FALSE,6.640259,25,Male
4,4,5,53,Both,TRUE,0,3.611084,6.507568,1.424072,0.01772639,0.0150945,0.006282107,0.5925293,TRUE,1,FALSE,6.484375,25,Male
4,4,6,54,Both,FALSE,0,3.755615,6.675293,1.371094,0.02092454,0.01612795,0.007445688,0.7398682,TRUE,1,FALSE,6.651733,25,Male
4,4,7,55,Both,TRUE,0,3.65564,7.030151,1.81897,0.0199518,0.01404637,0.006144391,0.6433105,TRUE,1,FALSE,7.006226,25,Male
4,4,8,56,Both,FALSE,0,3.71106,6.674805,1.522217,0.02369298,0.01825351,0.009376712,0.6947021,TRUE,1,FALSE,6.651367,25,Male
4,4,9,57,Both,FALSE,0,3.699951,7.218994,1.880737,0.0209637,0.01684593,0.008436448,0.6828613,TRUE,1,FALSE,7.195557,25,Male
4,4,10,58,Both,FALSE,0,3.622192,6.841431,1.68396,0.01972251,0.01498391,0.006334027,0.6082764,TRUE,1,FALSE,6.817505,25,Male
4,4,11,59,Both,FALSE,0,3.766602,6.86377,1.620239,0.02804999,0.02113096,0.01204276,0.7557373,TRUE,1,FALSE,6.84021,25,Male
4,5,0,60,Electrotactile,FALSE,0,3.544434,6.675049,1.705811,0.01009729,0.007625942,0.00921491,0.5300293,TRUE,1,FALSE,6.651367,25,Male
4,5,1,61,Electrotactile,FALSE,0,3.555542,6.907959,1.819824,0.01297773,0.01036036,0.002481669,0.5440674,TRUE,1,FALSE,6.884766,25,Male
4,5,2,62,Electrotactile,FALSE,0,3.533325,6.908081,1.93396,0.03039833,0.01483829,0.006248207,0.5140381,TRUE,1,FALSE,6.884155,25,Male
4,5,3,63,Electrotactile,TRUE,0,3.655518,6.541382,1.514771,0.02785307,0.01844875,0.009866691,0.6391602,TRUE,1,FALSE,6.517944,25,Male
4,5,4,64,Electrotactile,FALSE,0,3.588867,6.352661,1.328979,0.0186246,0.01409557,0.005494064,0.5751953,TRUE,1,FALSE,6.329224,25,Male
4,5,5,65,Electrotactile,TRUE,0,3.666748,6.36377,1.198608,0.02889452,0.02225685,0.01329123,0.6558838,TRUE,1,FALSE,6.340332,25,Male
4,5,6,66,Electrotactile,TRUE,0,3.855591,6.552734,1.323486,0.0327827,0.02114828,0.01203424,0.8366699,TRUE,1,FALSE,6.529175,25,Male
4,5,7,67,Electrotactile,TRUE,0,3.788818,6.597168,1.404175,0.03522519,0.02650835,0.01720593,0.7727051,TRUE,1,FALSE,6.57312,25,Male
4,5,8,68,Electrotactile,TRUE,0,3.611084,6.519165,1.49585,0.03519648,0.02580984,0.01666974,0.5979004,TRUE,1,FALSE,6.495728,25,Male
4,5,9,69,Electrotactile,FALSE,0,3.533325,6.908081,1.932495,0.02760302,0.01964084,0.01066619,0.5234375,TRUE,1,FALSE,6.884644,25,Male
4,5,10,70,Electrotactile,FALSE,0,3.511108,6.385986,1.45752,0.02313719,0.01520498,0.007140256,0.4929199,TRUE,1,FALSE,6.362549,25,Male
4,5,11,71,Electrotactile,TRUE,0,3.533325,7.163452,2.171631,0.01972401,0.01406533,0.005971681,0.5183105,TRUE,1,FALSE,7.139771,25,Male
4,6,0,72,Visual,TRUE,0,3.522217,6.841675,1.867798,0.02460011,0.01650656,0.007444053,0.5037842,TRUE,1,FALSE,6.818604,25,Male
4,6,1,73,Visual,FALSE,0,3.633423,6.99707,1.904419,0.02023518,0.01400819,0.006672794,0.6179199,TRUE,1,FALSE,6.973389,25,Male
4,6,2,74,Visual,TRUE,0,3.544434,6.274902,1.22998,0.02018869,0.01404304,0.005162775,0.5316162,TRUE,1,FALSE,6.251343,25,Male
4,6,3,75,Visual,FALSE,0,3.688843,6.36377,1.210693,0.02951058,0.02305141,0.01353904,0.6680908,TRUE,1,FALSE,6.340332,25,Male
4,6,4,76,Visual,TRUE,0,3.600098,6.242798,1.25769,0.02093676,0.01333584,0.005353456,0.5820313,TRUE,1,FALSE,6.21814,25,Male
4,6,5,77,Visual,FALSE,0,3.600098,6.451538,1.48291,0.02152046,0.01671645,0.007829713,0.5960693,TRUE,1,FALSE,6.429199,25,Male
4,6,6,78,Visual,TRUE,0,3.588867,6.241699,1.352783,0.02360849,0.01517969,0.006999195,0.5765381,TRUE,1,FALSE,6.218262,25,Male
4,6,7,79,Visual,FALSE,0,3.71106,6.186035,1.133057,0.02330812,0.01505771,0.006653607,0.6904297,TRUE,1,FALSE,6.162842,25,Male
4,6,8,80,Visual,TRUE,0,3.655518,6.252686,1.280273,0.02532993,0.01614244,0.007590861,0.6375732,TRUE,1,FALSE,6.22937,25,Male
4,6,9,81,Visual,FALSE,0,3.644531,6.44165,1.416382,0.03135211,0.02252329,0.01334643,0.6293945,TRUE,1,FALSE,6.418091,25,Male
4,6,10,82,Visual,TRUE,0,3.622192,6.685913,1.640747,0.0203972,0.01457161,0.006621378,0.6102295,TRUE,1,FALSE,6.662231,25,Male
4,6,11,83,Visual,FALSE,0,3.555542,6.530151,1.577026,0.0204277,0.01627092,0.006030587,0.5352783,TRUE,1,FALSE,6.506592,25,Male
4,7,0,84,NoFeedback,FALSE,0,3.577759,7.496704,2.485352,0.02296333,0.01203136,0.004177588,0.5654297,TRUE,1,FALSE,7.473877,25,Male
4,7,1,85,NoFeedback,TRUE,0,3.622192,7.463135,2.34436,0.007903251,0.006260503,0.005978233,0.6021729,TRUE,1,FALSE,7.439941,25,Male
4,7,2,86,NoFeedback,FALSE,0,3.611084,7.108276,1.980713,0.004544953,0.004190319,0.006921397,0.5942383,TRUE,1,FALSE,7.083984,25,Male
4,7,3,87,NoFeedback,TRUE,0,3.633301,6.519043,1.46167,0.02453742,0.01983535,0.01094309,0.6193848,TRUE,1,FALSE,6.49585,25,Male
4,7,4,88,NoFeedback,FALSE,0,3.666626,6.563843,1.453491,0.02873151,0.0214624,0.01260139,0.6556396,TRUE,1,FALSE,6.539917,25,Male
4,7,5,89,NoFeedback,FALSE,0,3.56665,6.541626,1.467651,0.01754063,0.01354728,0.004819203,0.5474854,TRUE,1,FALSE,6.517822,25,Male
4,7,6,90,NoFeedback,TRUE,0,3.477783,7.274414,2.303955,0.01513898,0.01109515,0.003685475,0.461792,TRUE,1,FALSE,7.250732,25,Male
4,7,7,91,NoFeedback,FALSE,0,3.644409,6.597534,1.498901,0.01626836,0.01362487,0.005563688,0.6313477,TRUE,1,FALSE,6.575684,25,Male
4,7,8,92,NoFeedback,TRUE,0,3.622192,7.063354,2.01001,0.01991724,0.01480691,0.006528751,0.6123047,TRUE,1,FALSE,7.041138,25,Male
4,7,9,93,NoFeedback,TRUE,0,3.477783,7.374146,2.379517,0.01232751,0.009490289,0.00319953,0.460083,TRUE,1,FALSE,7.35083,25,Male
4,7,10,94,NoFeedback,FALSE,0,3.599976,6.841431,1.794556,0.01479883,0.01017991,0.00295816,0.5854492,TRUE,1,FALSE,6.817261,25,Male
4,7,11,95,NoFeedback,TRUE,0,3.522217,6.630493,1.719849,0.02211262,0.0158819,0.007464094,0.5106201,TRUE,1,FALSE,6.606445,25,Male
