ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
17,0,0,0,NoFeedback,TRUE,0,3.85556,7.959442,2.688004,0.0406784,0.03753033,0.02716921,0.8352509,TRUE,1,FALSE,7.937729,35,Male
17,0,1,1,NoFeedback,TRUE,0,3.588882,7.474213,2.591751,0.06387252,0.04567887,0.03581287,0.5722046,TRUE,1,FALSE,7.450043,35,Male
17,0,2,2,NoFeedback,FALSE,0,3.555557,6.686111,1.82843,0.05053171,0.03983181,0.02966498,0.5416718,TRUE,1,FALSE,6.661087,35,Male
17,0,3,3,NoFeedback,TRUE,0,3.5,6.086227,1.20932,0.05163308,0.03912937,0.02849003,0.4888916,TRUE,1,FALSE,6.061539,35,Male
17,0,4,4,NoFeedback,FALSE,0,3.566666,6.10817,1.178482,0.0552132,0.04277132,0.0324357,0.5472412,TRUE,1,FALSE,6.084625,35,Male
17,0,5,5,NoFeedback,FALSE,0,3.611115,6.052765,1.103226,0.05151653,0.03228495,0.02502247,0.5942383,TRUE,1,FALSE,6.0289,35,Male
17,0,6,6,NoFeedback,TRUE,0,3.488907,5.941788,1.084259,0.03591019,0.02651365,0.01589795,0.474884,TRUE,1,FALSE,5.918137,35,Male
17,0,7,7,NoFeedback,FALSE,1,3.044434,6.464111,1.586914,0.02681556,0.01350755,0.0122208,0.4888611,TRUE,1,FALSE,6.439789,35,Male
17,0,8,8,NoFeedback,FALSE,0,3.577789,6.096863,1.145233,0.04136657,0.03239555,0.02202551,0.558197,TRUE,1,FALSE,6.073059,35,Male
17,0,9,9,NoFeedback,TRUE,0,3.433319,5.852966,1.08139,0.04224883,0.03344633,0.02349367,0.4165039,TRUE,1,FALSE,5.828033,35,Male
17,0,10,10,NoFeedback,TRUE,0,3.666656,6.230682,1.261719,0.08789197,0.0678278,0.0574383,0.6526184,TRUE,1,FALSE,6.206543,35,Male
17,0,11,11,NoFeedback,FALSE,0,3.488892,5.975311,1.120087,0.06793071,0.05147003,0.0413147,0.4776611,TRUE,1,FALSE,5.950165,35,Male
17,1,0,12,Visual,TRUE,1,3.366669,6.586212,1.538422,0.02983085,0.02299767,0.01443253,0.5625,TRUE,1,FALSE,6.562958,35,Male
17,1,1,13,Visual,TRUE,0,3.511108,6.208282,1.363647,0.03640645,0.02875596,0.01932804,0.4988708,TRUE,1,FALSE,6.184174,35,Male
17,1,2,14,Visual,FALSE,0,3.699982,6.597076,1.544067,0.05325521,0.03919709,0.02980979,0.679718,TRUE,1,FALSE,6.573242,35,Male
17,1,3,15,Visual,TRUE,0,3.511108,6.696899,1.736053,0.003297325,0.00254201,0.01627251,0.4937744,TRUE,1,FALSE,6.673035,35,Male
17,1,4,16,Visual,TRUE,0,3.544464,6.269958,1.361511,0.04977521,0.03584314,0.02503799,0.5299377,TRUE,1,FALSE,6.24588,35,Male
17,1,5,17,Visual,TRUE,0,3.488892,6.068939,1.297485,0.06240324,0.04583441,0.03529801,0.4771118,TRUE,1,FALSE,6.045105,35,Male
17,1,6,18,Visual,FALSE,0,3.444458,5.75293,1.000183,0.05709769,0.03448153,0.02484632,0.4243469,TRUE,1,FALSE,5.729004,35,Male
17,1,7,19,Visual,FALSE,0,3.566681,5.853027,0.9696045,0.07251652,0.04703544,0.03161624,0.5490112,TRUE,1,FALSE,5.828522,35,Male
17,1,8,20,Visual,TRUE,0,3.544464,5.986206,1.138733,0.0537061,0.04041116,0.02878563,0.5291443,TRUE,1,FALSE,5.96109,35,Male
17,1,9,21,Visual,FALSE,1,3.711121,6.274536,1.230408,0.08135243,0.05391382,0.04109266,0.710144,TRUE,1,FALSE,6.250824,35,Male
17,1,10,22,Visual,FALSE,0,3.455536,5.886566,1.044281,0.09901472,0.07680558,0.06627669,0.4349365,TRUE,1,FALSE,5.862518,35,Male
17,1,11,23,Visual,FALSE,0,3.555573,6.086273,1.135803,0.09786223,0.07920901,0.06894077,0.5376282,TRUE,1,FALSE,6.062347,35,Male
17,2,0,24,Electrotactile,TRUE,0,3.577789,6.441925,1.376343,0.02168369,0.01634717,0.005367451,0.5672607,TRUE,1,FALSE,6.418427,35,Male
17,2,1,25,Electrotactile,FALSE,0,3.422241,5.963867,1.179443,0.02834933,0.02316485,0.008966864,0.4034119,TRUE,1,FALSE,5.940247,35,Male
17,2,2,26,Electrotactile,TRUE,0,3.555542,5.975189,1.026276,0.02768606,0.02311384,0.01031117,0.5391846,TRUE,1,FALSE,5.95163,35,Male
17,2,3,27,Electrotactile,FALSE,0,3.522217,6.274994,1.373535,0.0393564,0.01962397,0.007532908,0.5088501,TRUE,1,FALSE,6.251251,35,Male
17,2,4,28,Electrotactile,FALSE,0,3.477783,6.674805,1.798492,0.03445369,0.02328672,0.01300695,0.4674683,TRUE,1,FALSE,6.651276,35,Male
17,2,5,29,Electrotactile,TRUE,0,3.522217,6.241486,1.368378,0.01932086,0.01199515,0.005419754,0.5036926,TRUE,1,FALSE,6.217712,35,Male
17,2,6,30,Electrotactile,TRUE,0,3.477783,6.141663,1.293213,0.0340611,0.02449311,0.01292047,0.4617615,TRUE,1,FALSE,6.118134,35,Male
17,2,7,31,Electrotactile,FALSE,0,3.633331,6.04184,1.095947,0.04847742,0.03241559,0.02045523,0.6201172,TRUE,1,FALSE,6.017822,35,Male
17,2,8,32,Electrotactile,FALSE,0,3.522217,6.330444,1.36554,0.0449492,0.03845818,0.02703369,0.5119629,TRUE,1,FALSE,6.306671,35,Male
17,2,9,33,Electrotactile,FALSE,0,3.522217,6.630371,1.723846,0.04006661,0.03087999,0.01880146,0.5038757,TRUE,1,FALSE,6.606537,35,Male
