ID,Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender,Precision
20,0,0,0,Both,FALSE,0,8.522217,15.05191,4.603485,0.04602865,0.03614957,0.02612611,5.517578,TRUE,1,FALSE,15.0192,28,Male,0.009937658
20,0,1,1,Both,TRUE,0,21.85556,31.72235,8.398682,0.03542396,0.02585922,0.01671978,18.83566,TRUE,1,FALSE,31.6806,28,Male,0.00720051
20,0,2,2,Both,FALSE,0,5.344452,12.65039,5.300568,0.01358233,0.01037619,0.01204058,2.328247,TRUE,1,FALSE,12.61703,28,Male,0.002351531
20,0,3,3,Both,TRUE,0,3.655548,9.328827,3.928406,0.006958542,0.006124551,0.006493303,0.6424866,TRUE,1,FALSE,9.298035,28,Male,0.000407496
20,0,4,4,Both,FALSE,0,4.677795,13.31619,6.99942,0.01350692,0.01209411,0.007529429,1.659668,TRUE,1,FALSE,13.2869,28,Male,0.000836156
20,0,5,5,Both,TRUE,0,3.866669,8.7966,3.128113,0.01415554,0.01232834,0.005582869,0.8518066,TRUE,1,FALSE,8.764404,28,Male,0.000700824
20,0,6,6,Both,TRUE,0,3.666656,8.241089,3.20816,0.00856603,0.007624399,0.005334895,0.6567688,TRUE,1,FALSE,8.209473,28,Male,0.000427387
20,0,7,7,Both,TRUE,1,2.722198,10.86194,4.579987,0.02819663,0.01220415,0.02399916,1.904236,TRUE,1,FALSE,10.82724,28,Male,0.002817577
20,0,8,8,Both,FALSE,0,3.85553,8.139862,2.79425,0.01027452,0.008325608,0.005138784,0.8410645,TRUE,1,FALSE,8.104645,28,Male,0.000524769
20,0,9,9,Both,TRUE,0,3.611084,8.875641,3.787903,0.009911992,0.008013256,0.006315093,0.6011963,TRUE,1,FALSE,8.8461,28,Male,0.000765356
20,0,10,10,Both,FALSE,0,3.655548,7.774261,2.669128,0.01609708,0.01021045,0.003679577,0.6378479,TRUE,1,FALSE,7.734344,28,Male,0.001993431
20,0,11,11,Both,FALSE,0,3.588867,13.45663,8.22757,0.01479111,0.01291842,0.004577964,0.5767822,TRUE,1,FALSE,13.42538,28,Male,0.000763523
20,1,0,12,Electrotactile,TRUE,0,10.8111,16.95892,4.842041,0.07267186,0.04117513,0.02407598,7.796509,TRUE,1,FALSE,16.93579,28,Male,0.020069091
20,1,1,13,Electrotactile,FALSE,0,6.488892,9.982727,1.923401,0.02701603,0.02082806,0.01199713,3.470459,TRUE,1,FALSE,9.90686,28,Male,0.00473687
20,1,2,14,Electrotactile,TRUE,0,17.39996,21.86047,3.171997,0.049186,0.02831482,0.01897202,14.38611,TRUE,1,FALSE,21.82648,28,Male,0.012155399
20,1,3,15,Electrotactile,FALSE,0,5.744446,10.0517,2.947021,0.06037617,0.03601307,0.02505513,2.728088,TRUE,1,FALSE,10.01471,28,Male,0.012013728
20,1,4,16,Electrotactile,TRUE,0,3.744446,10.47327,5.330566,0.06611095,0.03932006,0.02393899,0.7330322,TRUE,1,FALSE,10.43054,28,Male,0.017337454
20,1,5,17,Electrotactile,FALSE,0,4.14447,8.78418,2.900757,0.08651505,0.0504761,0.03904363,1.129517,TRUE,1,FALSE,8.687378,28,Male,0.019798959
20,1,6,18,Electrotactile,TRUE,0,3.811096,8.75238,3.493713,0.0656281,0.03932194,0.02746514,0.7961426,TRUE,1,FALSE,8.717834,28,Male,0.01944363
20,1,7,19,Electrotactile,FALSE,0,5.688904,11.94952,4.808289,0.05934433,0.03725531,0.02529342,2.678589,TRUE,1,FALSE,11.91534,28,Male,0.014269926
20,1,8,20,Electrotactile,FALSE,0,4.822205,13.70599,7.325012,0.08011887,0.05095936,0.03731338,1.8078,TRUE,1,FALSE,13.67102,28,Male,0.019615469
20,1,9,21,Electrotactile,TRUE,0,4.522217,10.95074,4.697754,0.1212712,0.06753073,0.05397906,1.501099,TRUE,1,FALSE,10.91327,28,Male,0.021876131
20,1,10,22,Electrotactile,TRUE,0,4.044434,10.98389,5.473206,0.1001022,0.07118236,0.05980365,1.029419,TRUE,1,FALSE,10.9093,28,Male,0.02426214
20,1,11,23,Electrotactile,FALSE,0,4.422241,7.318665,1.55127,0.1335416,0.08579069,0.0736656,1.4104,TRUE,1,FALSE,7.287354,28,Male,0.032264628
20,2,0,24,Visual,FALSE,0,8.322266,16.14941,6.48114,0.05148296,0.03532178,0.02420167,5.307922,TRUE,1,FALSE,16.12421,28,Male,0.012608527
20,2,1,25,Visual,FALSE,0,3.611145,10.11725,4.989014,0.01444541,0.01164453,0.004298933,0.5949097,TRUE,1,FALSE,10.08331,28,Male,0.001320439
20,2,2,26,Visual,TRUE,0,3.544434,7.630127,2.625061,0.01006712,0.007998682,0.005742323,0.5318604,TRUE,1,FALSE,7.59729,28,Male,0.000886367
20,2,3,27,Visual,TRUE,0,3.966675,10.48041,5.028809,0.009408294,0.007004431,0.00632011,0.9553833,TRUE,1,FALSE,10.44604,28,Male,0.000894031
20,2,4,28,Visual,FALSE,0,4.14447,8.144531,2.489014,0.009752437,0.006892434,0.004645102,1.124878,TRUE,1,FALSE,8.114136,28,Male,0.001329034
20,2,5,29,Visual,TRUE,0,3.644409,10.80652,5.28186,0.01564028,0.01102663,0.004928015,0.6408691,TRUE,1,FALSE,10.77673,28,Male,0.002212032
20,2,6,30,Visual,TRUE,0,4.233337,8.707458,2.942383,0.007035288,0.005349088,0.01197172,1.222534,TRUE,1,FALSE,8.676025,28,Male,0.000837116
20,2,7,31,Visual,TRUE,0,4.988892,13.0387,6.4245,0.01016937,0.008228063,0.004645961,1.972839,TRUE,1,FALSE,13.0061,28,Male,0.000759715
20,2,8,32,Visual,FALSE,0,3.666687,17.42511,12.31805,0.01801684,0.01494685,0.005463543,0.6480713,TRUE,1,FALSE,17.39502,28,Male,0.001564229
20,2,9,33,Visual,FALSE,0,10,18.50446,7.107788,0.01048044,0.008689541,0.005493515,6.986389,TRUE,1,FALSE,18.47375,28,Male,0.000816502
20,2,10,34,Visual,FALSE,0,3.033325,22.58923,16.88983,0.01123665,0.007174813,0.005396424,0.02252197,TRUE,1,FALSE,22.55896,28,Male,0.000902178
20,2,11,35,Visual,TRUE,0,3.822205,8.916077,3.765747,0.01384575,0.01059636,0.003603123,0.8030396,TRUE,1,FALSE,8.884827,28,Male,0.001924202
20,3,0,36,NoFeedback,FALSE,0,4.299988,11.36365,5.577332,0.09927361,0.06057861,0.03770674,1.289551,TRUE,1,FALSE,11.33929,28,Male,0.020997991
20,3,1,37,NoFeedback,TRUE,0,4.977783,9.005981,2.724121,0.07020836,0.05033526,0.04057305,1.959534,TRUE,1,FALSE,8.973328,28,Male,0.013428837
20,3,2,38,NoFeedback,TRUE,0,3.888855,7.562927,2.337952,0.03381705,0.02835137,0.01925568,0.8734131,TRUE,1,FALSE,7.534546,28,Male,0.004234273
20,3,3,39,NoFeedback,TRUE,0,3.655579,7.160095,2.209106,0.01633708,0.0124531,0.0046874,0.6469727,TRUE,1,FALSE,7.128662,28,Male,0.002681558
20,3,4,40,NoFeedback,FALSE,0,3.544434,8.200562,3.200867,0.02356574,0.01674685,0.00911398,0.5247192,TRUE,1,FALSE,8.16803,28,Male,0.002615453
20,3,5,41,NoFeedback,FALSE,0,3.555542,7.751404,2.794861,0.01655355,0.01027677,0.003084145,0.5437622,TRUE,1,FALSE,7.718811,28,Male,0.001392889
20,3,6,42,NoFeedback,TRUE,0,3.622192,8.930725,3.896423,0.02059796,0.01507447,0.009396744,0.6110229,TRUE,1,FALSE,8.898987,28,Male,0.003383881
20,3,7,43,NoFeedback,FALSE,0,3.733337,7.763,2.489441,0.03835832,0.02627258,0.01679383,0.7133179,TRUE,1,FALSE,7.72998,28,Male,0.009291453
20,3,8,44,NoFeedback,FALSE,0,3.700012,12.63867,7.391113,0.02014126,0.01463524,0.009115898,0.6858521,TRUE,1,FALSE,12.6037,28,Male,0.00358731
20,3,9,45,NoFeedback,TRUE,0,3.855591,10.82874,5.486572,0.05408288,0.03444938,0.02264165,0.8349609,TRUE,1,FALSE,10.79724,28,Male,0.012108249
20,3,10,46,NoFeedback,FALSE,0,3.844482,8.1073,2.891846,0.07122626,0.0434665,0.0316584,0.826416,TRUE,1,FALSE,8.072632,28,Male,0.015817315
20,3,11,47,NoFeedback,TRUE,0,3.811096,9.184814,3.872925,0.07446385,0.04625038,0.03323766,0.796875,TRUE,1,FALSE,9.154785,28,Male,0.020254193
20,4,0,48,Both,FALSE,0,3.599976,8.605164,3.537903,0.0120647,0.006310563,0.007779955,0.5823975,TRUE,1,FALSE,8.582642,28,Male,0.002089612
20,4,1,49,Both,FALSE,0,3.633423,9.495972,4.527161,0.008134897,0.005179245,0.006846171,0.6199951,TRUE,1,FALSE,9.462158,28,Male,0.000835706
20,4,2,50,Both,TRUE,0,3.444458,6.998047,2.121094,0.007591923,0.005464714,0.006948962,0.4331055,TRUE,1,FALSE,6.967896,28,Male,0.000918091
20,4,3,51,Both,TRUE,0,3.600098,9.018433,4.089478,0.01107627,0.00853217,0.006726003,0.5823975,TRUE,1,FALSE,8.984863,28,Male,0.001242993
20,4,4,52,Both,FALSE,0,3.599976,8.096191,2.805786,0.01129826,0.00810675,0.006392933,0.5847168,TRUE,1,FALSE,8.057739,28,Male,0.001552062
20,4,5,53,Both,FALSE,0,3.599976,7.236694,2.330811,0.01031207,0.008040625,0.003600049,0.588623,TRUE,1,FALSE,7.203369,28,Male,0.001043388
20,4,6,54,Both,FALSE,0,3.577881,7.189941,2.25647,0.008785047,0.007690838,0.004180853,0.5584717,TRUE,1,FALSE,7.158813,28,Male,0.000591628
20,4,7,55,Both,TRUE,0,3.677856,7.041504,1.991943,0.007649709,0.004906191,0.005927256,0.6611328,TRUE,1,FALSE,7.008423,28,Male,0.000851266
20,4,8,56,Both,TRUE,0,3.633301,7.230469,2.140747,0.01080971,0.006972303,0.004160424,0.6204834,TRUE,1,FALSE,7.196289,28,Male,0.001209002
20,4,9,57,Both,TRUE,0,3.699951,7.785156,2.544189,0.02467774,0.01375943,0.006945709,0.6789551,TRUE,1,FALSE,7.753418,28,Male,0.005708439
20,4,10,58,Both,TRUE,0,3.666626,7.585449,2.591553,0.00969495,0.007250121,0.005194662,0.6490479,TRUE,1,FALSE,7.553955,28,Male,0.000829681
20,4,11,59,Both,FALSE,0,3.477783,7.685669,2.817139,0.008941111,0.006719931,0.006719887,0.4631348,TRUE,1,FALSE,7.653931,28,Male,0.000658942
20,5,0,60,Electrotactile,TRUE,0,3.800049,8.751831,3.579224,0.01801471,0.01358124,0.004968323,0.7832031,TRUE,1,FALSE,8.728271,28,Male,0.002649093
20,5,1,61,Electrotactile,TRUE,0,3.544434,7.730469,2.861206,0.01164494,0.009001575,0.004106839,0.5308838,TRUE,1,FALSE,7.698242,28,Male,0.00074897
20,5,2,62,Electrotactile,FALSE,0,3.577881,7.186523,2.252808,0.01264026,0.009721949,0.003225336,0.5675049,TRUE,1,FALSE,7.155884,28,Male,0.001300361
20,5,3,63,Electrotactile,TRUE,0,3.744385,8.34082,3.25647,0.01313384,0.009535471,0.005647213,0.7371826,TRUE,1,FALSE,8.300659,28,Male,0.001394944
20,5,4,64,Electrotactile,TRUE,0,3.511108,10.41772,5.581909,0.01141846,0.007420658,0.004591939,0.4973145,TRUE,1,FALSE,10.38196,28,Male,0.001121501
20,5,5,65,Electrotactile,FALSE,0,3.5,8.605835,3.741943,0.01147182,0.006928068,0.005466284,0.4899902,TRUE,1,FALSE,8.572876,28,Male,0.00237612
20,5,6,66,Electrotactile,FALSE,0,3.477783,7.20874,2.423462,0.009927212,0.007461052,0.005101326,0.4602051,TRUE,1,FALSE,7.178101,28,Male,0.00117591
20,5,7,67,Electrotactile,FALSE,0,3.511108,7.497192,2.594727,0.01304742,0.009256189,0.003160702,0.496582,TRUE,1,FALSE,7.46521,28,Male,0.001472141
20,5,8,68,Electrotactile,FALSE,0,3.444458,7.70752,2.841309,0.01135599,0.007791115,0.004152671,0.4333496,TRUE,1,FALSE,7.675781,28,Male,0.000886229
20,5,9,69,Electrotactile,FALSE,0,3.444458,7.374634,2.523438,0.01184136,0.008463787,0.003469224,0.4248047,TRUE,1,FALSE,7.343872,28,Male,0.00135302
20,5,10,70,Electrotactile,TRUE,1,2.71106,8.529907,3.547974,0.01606275,0.009931981,0.01618459,0.5841064,TRUE,1,FALSE,8.495972,28,Male,0.003203204
20,5,11,71,Electrotactile,TRUE,0,3.488892,6.796997,1.918701,0.01635643,0.01178096,0.004093728,0.4761963,TRUE,1,FALSE,6.766602,28,Male,0.002516265
20,6,0,72,Visual,FALSE,0,3.611084,8.430542,3.247925,0.008353131,0.006951753,0.005977669,0.5952148,TRUE,1,FALSE,8.405273,28,Male,0.000941264
20,6,1,73,Visual,TRUE,0,3.522217,7.274902,2.340454,0.01016644,0.008311887,0.005370191,0.5095215,TRUE,1,FALSE,7.241699,28,Male,0.000988078
20,6,2,74,Visual,TRUE,0,3.622192,6.720459,1.544434,0.01034936,0.006572106,0.005290105,0.6014404,TRUE,1,FALSE,6.685425,28,Male,0.000887899
20,6,3,75,Visual,FALSE,0,3.388916,6.262085,1.4021,0.009963759,0.00709025,0.006965627,0.3712158,TRUE,1,FALSE,6.225586,28,Male,0.001045013
20,6,4,76,Visual,FALSE,0,3.611084,8.059814,3.027588,0.008396092,0.005218837,0.007700301,0.5966797,TRUE,1,FALSE,8.030273,28,Male,0.001239668
20,6,5,77,Visual,FALSE,0,3.488892,8.677734,3.753296,0.009416322,0.006736814,0.007879118,0.4780273,TRUE,1,FALSE,8.647461,28,Male,0.001200689
20,6,6,78,Visual,FALSE,0,3.555542,9.08606,4.145264,0.01199443,0.00813894,0.005055631,0.5377197,TRUE,1,FALSE,9.053223,28,Male,0.001275135
20,6,7,79,Visual,FALSE,0,3.577759,8.384155,3.393677,0.009399047,0.006716353,0.005097892,0.5637207,TRUE,1,FALSE,8.351074,28,Male,0.001358431
20,6,8,80,Visual,TRUE,0,3.577759,8.407471,3.242188,0.01285327,0.008891217,0.004201828,0.5668945,TRUE,1,FALSE,8.376587,28,Male,0.001585378
20,6,9,81,Visual,TRUE,0,3.65564,9.129395,4.101318,0.007573048,0.005571492,0.005567038,0.6373291,TRUE,1,FALSE,9.097412,28,Male,0.001006293
20,6,10,82,Visual,TRUE,0,3.588867,8.19751,3.205811,0.01342121,0.009981434,0.004881383,0.5754395,TRUE,1,FALSE,8.161621,28,Male,0.001814159
20,6,11,83,Visual,TRUE,0,3.633301,8.040771,3.009033,0.01187116,0.008193481,0.00557798,0.6224365,TRUE,1,FALSE,8.009033,28,Male,0.001629404
20,7,0,84,NoFeedback,TRUE,0,3.655518,9.418945,4.372925,0.0210784,0.01302138,0.005615708,0.6419678,TRUE,1,FALSE,9.395264,28,Male,0.004253658
20,7,1,85,NoFeedback,TRUE,0,3.43335,6.675049,1.875732,0.03358114,0.01954602,0.01044605,0.4224854,TRUE,1,FALSE,6.643433,28,Male,0.007442948
