Block,TrialInBlock,Trial,InterpenetrationFeedback,FullyShaded,NrOfAdjustments,InterpenetrationTime,TrialTime,FirstContactTime,MaxInterpenetration,AverageInterpenetration,AverageOffsetFromSurface,ReleaseReactionTime,Completed,Attempts,Skipped,RespTime,Age,Gender
3,4,40,Visual,True,0,3.611084,7.685303,2.613647,0.01017538,0.00746076,0.004060724,0.5940552,True,1,False,7.661743,24,Female
3,5,41,Visual,False,0,3.488892,7.341125,2.428406,0.006499327,0.005513029,0.006748703,0.4752197,True,1,False,7.317444,24,Female
3,6,42,Visual,False,0,3.588867,8.007629,2.930603,0.005889544,0.004515358,0.01132362,0.5788574,True,1,False,7.984192,24,Female
3,7,43,Visual,False,0,3.577759,7.629944,2.656799,0.01173183,0.007080996,0.004547052,0.5600586,True,1,False,7.605591,24,Female
3,8,44,Visual,True,0,3.466675,7.596436,2.593872,0.006752066,0.004902815,0.007151052,0.4523315,True,1,False,7.573181,24,Female
3,9,45,Visual,True,0,3.544434,7.307922,2.330933,0.008461767,0.005394767,0.005592567,0.53302,True,1,False,7.284241,24,Female
3,10,46,Visual,True,0,3.555542,7.48584,2.500916,0.006947018,0.006234025,0.006791542,0.5367432,True,1,False,7.461609,24,Female
3,11,47,Visual,True,0,3.611145,7.729309,2.703918,0.008051642,0.004924905,0.006580498,0.59552,True,1,False,7.706055,24,Female
4,0,48,Electrotactile,False,0,3.577759,13.75952,8.735962,0.01549801,0.008917527,0.00734394,0.5640869,True,1,False,13.7373,24,Female
4,1,49,Electrotactile,True,0,3.522217,7.429932,2.442627,0.005583857,0.005143707,0.008468979,0.5118408,True,1,False,7.406189,24,Female
4,2,50,Electrotactile,False,0,3.655579,10.8952,5.812683,0.007269706,0.003537863,0.009242628,0.638916,True,1,False,10.87158,24,Female
4,3,51,Electrotactile,True,0,3.577759,31.9856,27.06226,0.01154888,0.006790122,0.007025777,0.5645752,True,1,False,31.96185,24,Female
4,4,52,Electrotactile,False,0,3.57782,7.307861,2.287476,0.007441545,0.005640267,0.01225381,0.5563354,True,1,False,7.284241,24,Female
4,5,53,Electrotactile,False,0,3.555603,7.385376,2.479431,0.008309244,0.00743764,0.009395956,0.5377197,True,1,False,7.36145,24,Female
4,6,54,Electrotactile,False,0,3.600037,8.296326,3.349487,0.006772009,0.004941738,0.007564986,0.5858765,True,1,False,8.272705,24,Female
4,7,55,Electrotactile,True,0,3.599976,7.585327,2.609009,0.007323212,0.006037279,0.007486828,0.5894775,True,1,False,7.561829,24,Female
4,8,56,Electrotactile,True,0,3.56665,7.541077,2.579285,0.007213809,0.005746261,0.01056863,0.5484009,True,1,False,7.517395,24,Female
4,9,57,Electrotactile,True,0,3.588867,8.562805,3.549316,0.0126882,0.01156622,0.006493373,0.5743408,True,1,False,8.53949,24,Female
4,10,58,Electrotactile,True,0,3.599976,7.763245,2.742065,0.007601383,0.005420039,0.00691921,0.5891113,True,1,False,7.739868,24,Female
4,11,59,Electrotactile,False,0,3.799988,7.885498,2.712097,0.008903584,0.007952648,0.009334451,0.7813721,True,1,False,7.861694,24,Female
5,0,60,Both,False,0,3.622192,8.452148,3.320313,0.005448706,0.004564071,0.01020306,0.6120605,True,1,False,8.428589,24,Female
5,1,61,Both,True,0,3.622253,7.974487,2.946106,0.0096592,0.008650333,0.008797346,0.6044312,True,1,False,7.950562,24,Female
5,2,62,Both,True,0,3.599976,7.552307,2.582886,0.005576228,0.003427536,0.008626035,0.5856323,True,1,False,7.527771,24,Female
5,3,63,Both,True,0,3.533325,7.240723,2.375549,0.005742918,0.004417479,0.0078665,0.5223389,True,1,False,7.216858,24,Female
5,4,64,Both,False,0,3.544434,7.885437,3.023193,0.004532497,0.003038973,0.008333922,0.5258179,True,1,False,7.861938,24,Female
5,5,65,Both,False,0,3.533325,7.752686,2.904602,0.004741008,0.004040593,0.009991119,0.5182495,True,1,False,7.728027,24,Female
5,6,66,Both,True,0,3.522217,8.440002,3.607971,0.006188526,0.004205605,0.007055328,0.5109863,True,1,False,8.417053,24,Female
5,7,67,Both,True,0,3.577759,7.918579,3.033997,0.004844723,0.00446812,0.009230551,0.55896,True,1,False,7.895386,24,Female
5,8,68,Both,False,0,3.833313,8.862671,3.560059,0.01018681,0.009304979,0.008757866,0.8183594,True,1,False,8.839355,24,Female
5,9,69,Both,False,0,3.711121,9.573364,4.441528,0.008624292,0.008212569,0.01292723,0.7053223,True,1,False,9.549622,24,Female
5,10,70,Both,True,0,3.633362,8.518555,3.534851,0.006243077,0.003859836,0.008338868,0.6154175,True,1,False,8.494812,24,Female
5,11,71,Both,False,0,3.477783,6.84137,2.07196,0.00769031,0.002604914,0.008991917,0.4631348,True,1,False,6.818054,24,Female
6,0,72,NoFeedback,True,0,3.688904,8.329773,3.279541,0.006692983,0.005713089,0.008474363,0.6713867,True,1,False,8.306641,24,Female
6,1,73,NoFeedback,False,0,3.577759,7.407898,2.483215,0.01753017,0.01238451,0.005642005,0.5635376,True,1,False,7.383545,24,Female
6,2,74,NoFeedback,True,0,3.64447,8.029602,3.042175,0.01354996,0.01038183,0.005140337,0.633728,True,1,False,8.005737,24,Female
6,3,75,NoFeedback,True,0,3.511169,9.029358,4.123596,0.01058488,0.007199605,0.004970385,0.493103,True,1,False,9.005859,24,Female
6,4,76,NoFeedback,False,0,3.477783,8.273926,3.449707,0.008075718,0.006470785,0.006306222,0.4639893,True,1,False,8.250488,24,Female
6,5,77,NoFeedback,True,0,3.522217,7.641235,2.808838,0.01227751,0.009939862,0.004474051,0.5117188,True,1,False,7.617554,24,Female
6,6,78,NoFeedback,True,0,3.477783,7.829712,3.02356,0.01151032,0.009775627,0.003337351,0.4597168,True,1,False,7.806641,24,Female
6,7,79,NoFeedback,False,0,3.577759,6.974365,2.071167,0.01826958,0.01275656,0.005125147,0.5627441,True,1,False,6.950562,24,Female
6,8,80,NoFeedback,False,0,3.56665,7.685669,2.818726,0.02130114,0.01373938,0.006887596,0.5552979,True,1,False,7.661499,24,Female
6,9,81,NoFeedback,False,0,3.555664,7.39624,2.533813,0.01822761,0.01379935,0.00601541,0.5362549,True,1,False,7.372681,24,Female
6,10,82,NoFeedback,False,0,3.577759,7.175049,2.292725,0.01889266,0.01207086,0.004937158,0.5615234,True,1,False,7.151367,24,Female
6,11,83,NoFeedback,True,0,3.577881,7.385742,2.484863,0.01380573,0.01076458,0.003616672,0.5651855,True,1,False,7.361816,24,Female
7,0,84,Visual,False,0,3.766724,8.052124,2.881592,0.009380364,0.006561181,0.008967273,0.7509766,True,1,False,8.028809,24,Female
7,1,85,Visual,True,0,3.700073,7.952026,2.877075,0.007242042,0.005662239,0.005684006,0.6882324,True,1,False,7.928589,24,Female
7,2,86,Visual,False,0,3.555542,8.407104,3.377563,0.006739933,0.005399618,0.009177056,0.5362549,True,1,False,8.383545,24,Female
7,3,87,Visual,True,0,3.677734,8.374146,3.281494,0.01012071,0.005191841,0.007533111,0.6619873,True,1,False,8.350342,24,Female
7,4,88,Visual,False,0,3.522217,7.763062,2.82959,0.006671287,0.005773038,0.008565216,0.5102539,True,1,False,7.739746,24,Female
7,5,89,Visual,False,0,3.733276,8.718384,3.599976,0.006857069,0.004587423,0.007574603,0.7137451,True,1,False,8.694824,24,Female
7,6,90,Visual,False,0,3.56665,7.618896,2.636963,0.003251632,0.00272238,0.01089829,0.5509033,True,1,False,7.595459,24,Female
7,7,91,Visual,True,0,3.611084,8.162842,3.218384,0.008615741,0.005898709,0.006512088,0.598877,True,1,False,8.139648,24,Female
7,8,92,Visual,True,0,3.544434,8.374023,3.444092,0.007833016,0.006175437,0.009081518,0.5249023,True,1,False,8.350464,24,Female
7,9,93,Visual,True,0,3.666626,8.374023,3.18103,0.0059945,0.004241743,0.007710591,0.6507568,True,1,False,8.350586,24,Female
7,10,94,Visual,False,0,3.544434,7.985352,3.018311,0.007433403,0.007433403,0.01204029,0.5321045,True,1,False,7.962036,24,Female
7,11,95,Visual,True,0,3.599976,7.674194,2.677612,0.00660646,0.004451337,0.007897508,0.579834,True,1,False,7.651367,24,Female
