sep=;
0;297.5334;APPROACHED
0;297.5445;POSITION_UPDATE;-0.8630254;1.346817;0.5362499;-0.01619419;-0.1498084;0.09923053
0;297.5556;POSITION_UPDATE;-0.8632603;1.345031;0.5372547;-0.02413378;-0.1530369;0.07771326
0;297.5667;POSITION_UPDATE;-0.8634485;1.343348;0.5381343;-0.02175292;-0.1654547;0.09307377
0;297.5778;POSITION_UPDATE;-0.8635429;1.341818;0.5390325;-0.01692029;-0.1512646;0.07907209
0;297.5889;POSITION_UPDATE;-0.8636572;1.340339;0.5399131;-0.00855383;-0.1386757;0.08136939
0;297.5889;CONTACT_BEGIN
0;297.5889;CONTACT_UPDATE;-0.8636572;1.340339;0.5399131;-0.00855383;-0.1386757;0.08136939;0.002618007
0;297.6;CONTACT_UPDATE;-0.8636048;1.338913;0.5407621;-0.01022354;-0.1322238;0.0787554;0.002458601
0;297.6111;CONTACT_UPDATE;-0.8636963;1.337418;0.5415552;0.004763516;-0.12965;0.0771863;0.002347577
0;297.6444;CONTACT_UPDATE;-0.8637152;1.332561;0.5442882;0.001431064;-0.1036223;0.06085613;0.003358849
0;297.6889;CONTACT_UPDATE;-0.8640142;1.329377;0.545364;-0.007896787;-0.09617771;0.03049812;0.005165643
0;297.7;CONTACT_UPDATE;-0.8640244;1.328435;0.5457695;-0.009880305;-0.09517268;0.03428736;0.006086212
0;297.7111;CONTACT_UPDATE;-0.8640574;1.327406;0.5461611;-0.0009222217;-0.0852327;0.03668393;0.007085448
0;297.7222;CONTACT_UPDATE;-0.8640172;1.326469;0.5465308;-0.002989027;-0.09321015;0.03545288;0.008007246
0;297.7333;CONTACT_UPDATE;-0.8642432;1.325374;0.5467362;0.003580735;-0.08333828;0.03290563;0.009029759
0;297.7444;CONTACT_UPDATE;-0.864334;1.324459;0.5470177;-0.02001389;-0.09695546;0.01818245;0.00993831
0;297.7556;CONTACT_UPDATE;-0.8643702;1.323572;0.5472891;-0.008409953;-0.08480634;0.02608024;0.01081966
0;297.7667;CONTACT_UPDATE;-0.8643232;1.322838;0.5476128;-0.003226211;-0.07911924;0.02420455;0.01156231
0;297.7778;CONTACT_UPDATE;-0.8644226;1.321247;0.5481198;0.004878849;-0.07367007;0.02936071;0.0131351
0;297.7889;CONTACT_UPDATE;-0.8644226;1.321247;0.5481198;0.004878849;-0.07367007;0.02936071;0.01312574
0;297.8;CONTACT_UPDATE;-0.8644317;1.320566;0.548376;-0.01342591;-0.06948093;0.01650159;0.01381112
0;297.8111;CONTACT_UPDATE;-0.8644904;1.319908;0.5485648;-0.000824989;-0.06156683;0.02318057;0.01446259
0;297.8222;CONTACT_UPDATE;-0.8645448;1.319401;0.5487102;-0.005311011;-0.05948333;0.01707611;0.0149642
0;297.8333;CONTACT_UPDATE;-0.8645689;1.318905;0.5488929;-0.004894326;-0.04564107;0.01308013;0.01546187
0;297.8445;CONTACT_UPDATE;-0.8646495;1.317829;0.549062;0.0009691635;-0.05492653;0.01164085;0.01652707
0;297.8556;CONTACT_UPDATE;-0.8647432;1.317435;0.5490935;-0.008195471;-0.04260574;0.003749562;0.01691698
0;297.8667;CONTACT_UPDATE;-0.8648545;1.317057;0.5490384;-0.00843743;-0.0355102;0.002839313;0.01728793
0;297.8778;CONTACT_UPDATE;-0.8649639;1.316557;0.5490124;-0.0100184;-0.0340282;-0.004966248;0.01778301
0;297.8889;CONTACT_UPDATE;-0.8650494;1.316089;0.5489755;-0.009822973;-0.04482099;-0.002331419;0.01824761
0;297.9;CONTACT_UPDATE;-0.8650494;1.316089;0.5489755;-0.009822973;-0.04482099;-0.002331419;0.01824805
0;297.9111;CONTACT_UPDATE;-0.8653345;1.315284;0.5489395;-0.01429637;-0.03550466;-0.001115358;0.01903937
0;297.9222;CONTACT_UPDATE;-0.8653345;1.315284;0.5489395;-0.01429637;-0.03550466;-0.001115358;0.01903921
0;297.9333;CONTACT_UPDATE;-0.865299;1.314488;0.5491439;-0.002483708;-0.04015237;0.01525551;0.01984014
0;297.9445;CONTACT_UPDATE;-0.8653742;1.314038;0.5491186;0.0056521;-0.0321164;0.003345011;0.02028408
0;297.9556;CONTACT_UPDATE;-0.8653742;1.314038;0.5491186;0.0056521;-0.0321164;0.003345011;0.02028349
0;297.9667;CONTACT_UPDATE;-0.8655547;1.313509;0.5489581;-0.009173637;-0.02914621;-0.01059168;0.02080643
