sep=;
0;318.2222;APPROACHED
0;318.2333;POSITION_UPDATE;-0.8128603;1.347033;0.6670168;-0.2190511;-0.07380068;-0.07711768
0;318.2444;POSITION_UPDATE;-0.814931;1.346465;0.6662976;-0.2383275;0.05314822;-0.04780883
0;318.2556;POSITION_UPDATE;-0.8156815;1.345091;0.6669756;-0.1993554;-0.05460598;-0.06924447
0;318.2667;POSITION_UPDATE;-0.8173151;1.344534;0.6665296;-0.07072984;-0.1295272;0.06390967
0;318.2778;POSITION_UPDATE;-0.8177119;1.344609;0.6661595;-0.1472163;-0.05017857;-0.04019335
0;318.2889;POSITION_UPDATE;-0.8198228;1.343688;0.6653305;-0.03670192;0.006935709;-0.03423197
0;318.3;POSITION_UPDATE;-0.8213327;1.344083;0.6653837;-0.1754249;-0.07651807;-0.06889004
0;318.3111;POSITION_UPDATE;-0.8232418;1.343313;0.6646289;-0.1360822;0.0355422;0.004791966
0;318.3222;POSITION_UPDATE;-0.8257769;1.343482;0.6642706;-0.1798776;-0.0725823;-0.07112211
0;318.3333;POSITION_UPDATE;-0.8266765;1.342507;0.664319;-0.218494;0.01460976;-0.03087365
0;318.3445;POSITION_UPDATE;-0.8278517;1.342096;0.6639525;-0.08635104;-0.09361753;0.004645974
0;318.3556;POSITION_UPDATE;-0.8285823;1.34119;0.6638865;-0.1063523;-0.03713188;-0.03317273
0;318.3667;POSITION_UPDATE;-0.8298639;1.34056;0.6634239;-0.06672885;-0.08276185;-0.006021221
0;318.3778;POSITION_UPDATE;-0.8317894;1.34155;0.6618657;-0.1110175;-0.05462584;-0.04007616
0;318.3889;POSITION_UPDATE;-0.8331217;1.340944;0.6613194;-0.1692318;0.08706762;-0.1369508
0;318.4;POSITION_UPDATE;-0.834146;1.339887;0.6617656;-0.1168957;-0.05317389;-0.0479339
0;318.4111;POSITION_UPDATE;-0.8365089;1.339404;0.6610259;-0.09726565;-0.1004127;0.0423726
0;318.4222;POSITION_UPDATE;-0.8375459;1.338813;0.6607345;-0.2140547;-0.04375802;-0.06700852
0;318.4333;POSITION_UPDATE;-0.8388234;1.338977;0.6589804;-0.0936167;-0.05335689;-0.02630178
0;318.4445;POSITION_UPDATE;-0.8399812;1.33823;0.6584657;-0.1185192;0.01521717;-0.1627275
0;318.4556;POSITION_UPDATE;-0.8397914;1.336446;0.6594281;-0.09965917;-0.06432901;-0.0443038
0;318.4667;POSITION_UPDATE;-0.8407066;1.335568;0.6590391;0.01753726;-0.1647973;0.08892557
0;318.4667;CONTACT_BEGIN
0;318.4667;CONTACT_UPDATE;-0.8407066;1.335568;0.6590391;0.01753726;-0.1647973;0.08892557;0.004831128
0;318.5667;CONTACT_UPDATE;-0.8489832;1.329751;0.6576302;-0.01483987;-0.1353962;0.03056035;0.007445299
0;318.5778;CONTACT_UPDATE;-0.8497716;1.329042;0.6574661;-0.08047631;-0.05944409;0.004987122;0.008213572
0;318.5889;CONTACT_UPDATE;-0.8510396;1.328554;0.6572167;-0.07529853;-0.06771003;-0.01567794;0.009022912
0;318.6;CONTACT_UPDATE;-0.8518872;1.327877;0.6570579;-0.1131351;-0.0435863;-0.0222505;0.00944907
0;318.6111;CONTACT_UPDATE;-0.8531209;1.327379;0.6567534;-0.07080143;-0.05655152;-0.01326406;0.01016605
0;318.6222;CONTACT_UPDATE;-0.8539386;1.326839;0.6566126;-0.1206196;-0.04863711;-0.02976736;0.01043303
0;318.6333;CONTACT_UPDATE;-0.8549223;1.326899;0.6555635;-0.07164589;-0.04738792;-0.01233527;0.01092532
0;318.6444;CONTACT_UPDATE;-0.8552019;1.326185;0.6555533;-0.08608841;0.005268377;-0.0918106;0.01080519
0;318.6555;CONTACT_UPDATE;-0.8561932;1.325556;0.6552219;-0.02478683;-0.06328014;-0.0009088329;0.01165721
0;318.6667;CONTACT_UPDATE;-0.8568977;1.324823;0.6553817;-0.09445576;-0.05994144;-0.03157234;0.01208086
0;318.6778;CONTACT_UPDATE;-0.8578812;1.324165;0.655041;-0.06001439;-0.06245152;0.0136124;0.01293554
0;318.6889;CONTACT_UPDATE;-0.8592273;1.323426;0.6554346;-0.09165416;-0.06126942;-0.03175678;0.01367296
0;318.7;CONTACT_UPDATE;-0.8602104;1.322833;0.6551827;-0.1209162;-0.06643322;0.03535824;0.0143233
0;318.7111;CONTACT_UPDATE;-0.8621516;1.323116;0.6539533;-0.08600313;-0.05183965;-0.02203524;0.01513347
0;318.7222;CONTACT_UPDATE;-0.8627685;1.323205;0.6530302;-0.180098;0.02624493;-0.1140598;0.01462123
0;318.7333;CONTACT_UPDATE;-0.8638074;1.322695;0.6525276;-0.05418033;0.007841752;-0.08107157;0.01497238
0;318.7444;CONTACT_UPDATE;-0.8655321;1.321655;0.6517087;-0.09288993;-0.04559761;-0.0449421;0.0163495
0;318.7556;CONTACT_UPDATE;-0.8669224;1.321167;0.6521344;-0.1575881;-0.09509207;-0.07482101;0.01640828
0;318.7667;CONTACT_UPDATE;-0.8674071;1.319318;0.6530195;-0.1242329;-0.04357873;0.03803419;0.01740003
